baseline,,b0,,p0,,b1,,p1,,b2,,p2,,b3,,p3,,b4,,p4,,b5,,p5,,b6,,p6,,b7,,b7,,p7,,b8,,p8,,b9,,p9,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
465.0042419,-0.0001178169477,465.0042419,0.0003143175854,465.0042419,0.217923224,465.0042419,5.516650344E-005,465.0042419,0.281688273,465.0042419,-7.594279305E-005,465.0042419,0.2930712104,465.0042419,0.001254821313,465.0042419,0.1663672924,465.0042419,0.0003995006264,465.0042419,0.1732188761,465.0042419,0.001660753391,465.0042419,0.2560692728,465.0042419,0.001326063764,465.0042419,0.2264749408,465.0042419,0.03326432779,465.0042419,0.002309749369,465.0042419,0.1777983755,465.0042419,0.0006988100358,465.0042419,0.1760498881,465.0042419,0.0007264757296,465.0042419,0.2373775095,
464.0174255,-9.478407446E-005,464.0174255,0.0003462333698,464.0174255,0.2259566188,464.0174255,0.0002622522588,464.0174255,0.290517211,464.0174255,-5.073620287E-006,464.0174255,0.2994736135,464.0174255,0.001181358355,464.0174255,0.1716573685,464.0174255,0.000287973322,464.0174255,0.1788886189,464.0174255,0.001961713657,464.0174255,0.2646070123,464.0174255,0.001215544296,464.0174255,0.2348343581,464.0174255,0.03336846828,464.0174255,0.002030107426,464.0174255,0.183390975,464.0174255,0.0004190370673,464.0174255,0.1808717996,464.0174255,0.0006942208274,464.0174255,0.2449074239,
462.9925232,0.000125021339,462.9925232,0.0004064704408,462.9925232,0.2329511195,462.9925232,0.0004761744931,462.9925232,0.3003020585,462.9925232,0.000182534437,462.9925232,0.3102213144,462.9925232,0.001245112042,462.9925232,0.1772638261,462.9925232,0.0004369937233,462.9925232,0.1850296259,462.9925232,0.001847574837,462.9925232,0.2730021775,462.9925232,0.001626064652,462.9925232,0.2416075319,462.9925232,0.03337050974,462.9925232,0.002211285755,462.9925232,0.1895057112,462.9925232,0.0007414371939,462.9925232,0.1877457798,462.9925232,0.001048844773,462.9925232,0.2541025877,
462.0052185,8.387134585E-006,462.0052185,0.0001783650514,462.0052185,0.2401361465,462.0052185,0.0005585122271,462.0052185,0.3104158938,462.0052185,0.0001369842648,462.0052185,0.3195251226,462.0052185,0.001191766933,462.0052185,0.1840656698,462.0052185,6.021493755E-005,462.0052185,0.1920578331,462.0052185,0.001727176597,462.0052185,0.2828988135,462.0052185,0.001763276989,462.0052185,0.2511861622,462.0052185,0.03309734911,462.0052185,0.002224685159,462.0052185,0.1966682822,462.0052185,0.000601384847,462.0052185,0.1946702898,462.0052185,0.0006092392141,462.0052185,0.2635829151,
461.0178833,-4.824876305E-005,461.0178833,0.0007259052945,461.0178833,0.2498060614,461.0178833,0.0006948949886,461.0178833,0.3214743733,461.0178833,0.0003447307972,461.0178833,0.3310628235,461.0178833,0.001545108971,461.0178833,0.1912780851,461.0178833,0.0006184417289,461.0178833,0.1987109631,461.0178833,0.001863224898,461.0178833,0.2941949666,461.0178833,0.001574569265,461.0178833,0.2597773969,461.0178833,0.03336360306,461.0178833,0.002065868815,461.0178833,0.2039551288,461.0178833,0.0007445747615,461.0178833,0.20162718,461.0178833,0.0008520695264,461.0178833,0.2729023397,
459.9923096,2.650803981E-005,459.9923096,0.0004950923612,459.9923096,0.2588017583,459.9923096,0.000580492313,459.9923096,0.3324737847,459.9923096,0.0002193354157,459.9923096,0.340560168,459.9923096,0.001475103316,459.9923096,0.1977044344,459.9923096,0.0005314533482,459.9923096,0.2054105997,459.9923096,0.002033072291,459.9923096,0.3040561378,459.9923096,0.001491155475,459.9923096,0.2692303061,459.9923096,0.03348392993,459.9923096,0.00236867182,459.9923096,0.2110462636,459.9923096,0.0009015856776,459.9923096,0.208772108,459.9923096,0.0006725201965,459.9923096,0.2826379538,
459.0045471,-0.0001949293655,459.0045471,0.000572819903,459.0045471,0.2667099535,459.0045471,0.0001825603249,459.0045471,0.3441262841,459.0045471,0.0001569231972,459.0045471,0.3511143625,459.0045471,0.001288857427,459.0045471,0.20487158,459.0045471,0.0002222102194,459.0045471,0.2128146142,459.0045471,0.001957631204,459.0045471,0.315045476,459.0045471,0.001440481283,459.0045471,0.2785875797,459.0045471,0.03341260925,459.0045471,0.002170101041,459.0045471,0.2182898372,459.0045471,0.0006536723231,459.0045471,0.2165080011,459.0045471,0.0004806317738,459.0045471,0.292189002,
458.016571,-0.0001168335439,458.016571,0.0001861859055,458.016571,0.2775705755,458.016571,0.0002996298717,458.016571,0.3562753797,458.016571,0.000142888166,458.016571,0.3649704456,458.016571,0.00143175479,458.016571,0.2126861364,458.016571,0.0003926604986,458.016571,0.2207960635,458.016571,0.002284506802,458.016571,0.3278983831,458.016571,0.001519391313,458.016571,0.2901746929,458.016571,0.03345524147,458.016571,0.001981372479,458.016571,0.2281887382,458.016571,0.0007566066342,458.016571,0.2250569463,458.016571,0.0008947117021,458.016571,0.3038080633,
456.9904175,-4.679930862E-005,456.9904175,0.0005014158087,456.9904175,0.2890156209,456.9904175,0.0005029189051,456.9904175,0.3720581234,456.9904175,7.398839807E-005,456.9904175,0.3791691363,456.9904175,0.001426067087,456.9904175,0.2229514569,456.9904175,0.0002606463677,456.9904175,0.2310140878,456.9904175,0.001992658479,456.9904175,0.3424435258,456.9904175,0.001282782061,456.9904175,0.3022691309,456.9904175,0.03358127177,456.9904175,0.002152202651,456.9904175,0.2380658388,456.9904175,0.0007704281015,456.9904175,0.2368934751,456.9904175,0.0007670829073,456.9904175,0.3181642592,
456.0021057,0.0003840586869,456.0021057,0.0005222267355,456.0021057,0.3019656241,456.0021057,0.0004648500471,456.0021057,0.3889264166,456.0021057,0.0004347134673,456.0021057,0.3926042914,456.0021057,0.001366207725,456.0021057,0.2333474755,456.0021057,0.0006998730823,456.0021057,0.2416248322,456.0021057,0.001972219208,456.0021057,0.357765466,456.0021057,0.00166397565,456.0021057,0.3162071705,456.0021057,0.03342787176,456.0021057,0.002057858044,456.0021057,0.2489174604,456.0021057,0.001024324098,456.0021057,0.2462896109,456.0021057,0.0008254850982,456.0021057,0.3314639032,
455.0136108,-3.365045632E-005,455.0136108,0.0003230734728,455.0136108,0.3154703379,455.0136108,0.0003245500848,455.0136108,0.4047575295,455.0136108,-0.0001319983712,455.0136108,0.4092050195,455.0136108,0.001583922189,455.0136108,0.2430074066,455.0136108,0.0005857024225,455.0136108,0.2520826161,455.0136108,0.001761639491,455.0136108,0.3719787598,455.0136108,0.001406173687,455.0136108,0.332144022,455.0136108,0.03370638564,455.0136108,0.002358417027,455.0136108,0.2605261505,455.0136108,0.000832124555,455.0136108,0.2571344674,455.0136108,0.0007472455618,455.0136108,0.3468915522,
453.9868469,0.0001675145177,453.9868469,0.0005662103067,453.9868469,0.3288388252,453.9868469,0.000322218606,453.9868469,0.4228146076,453.9868469,5.125724056E-005,453.9868469,0.4271644056,453.9868469,0.001452298602,453.9868469,0.2545559704,453.9868469,0.0007708171033,453.9868469,0.2632671893,453.9868469,0.001919226605,453.9868469,0.3906463087,453.9868469,0.00153788703,453.9868469,0.3462283313,453.9868469,0.03362904117,453.9868469,0.002549809171,453.9868469,0.2715351284,453.9868469,0.0008224506746,453.9868469,0.2686557174,453.9868469,0.0009969248204,453.9868469,0.3632213473,
452.9979858,0.0001240632846,452.9979858,0.0004135439813,452.9979858,0.3449288011,452.9979858,0.0004197107337,452.9979858,0.4421648681,452.9979858,0.0002834143816,452.9979858,0.4450312555,452.9979858,0.001367947552,452.9979858,0.2662687898,452.9979858,0.000385924126,452.9979858,0.2754753232,452.9979858,0.002172572538,452.9979858,0.4106097817,452.9979858,0.001535704941,452.9979858,0.3633402586,452.9979858,0.03365707025,452.9979858,0.002212924883,452.9979858,0.2832942903,452.9979858,0.0007596664946,452.9979858,0.2818281651,452.9979858,0.0007354991976,452.9979858,0.3808875382,
452.0089111,1.170061569E-005,452.0089111,0.0002611902892,452.0089111,0.3593667746,452.0089111,0.0003337206726,452.0089111,0.4624757171,452.0089111,0.0002594289836,452.0089111,0.4629592001,452.0089111,0.001207523164,452.0089111,0.2790955305,452.0089111,0.00054114667,452.0089111,0.2876286209,452.0089111,0.001808842062,452.0089111,0.4280110896,452.0089111,0.001269852975,452.0089111,0.3791516721,452.0089111,0.03340514377,452.0089111,0.00210275175,452.0089111,0.2965332568,452.0089111,0.0008734938456,452.0089111,0.2935687304,452.0089111,0.0006367954775,452.0089111,0.3963980079,
450.9815063,-3.924135672E-005,450.9815063,0.0002620191372,450.9815063,0.3783653677,450.9815063,0.0003429691424,450.9815063,0.4857329726,450.9815063,0.0001594868518,450.9815063,0.4866248071,450.9815063,0.001471233205,450.9815063,0.2941099405,450.9815063,0.0005220712628,450.9815063,0.3024437726,450.9815063,0.002138284966,450.9815063,0.4486389756,450.9815063,0.001543602208,450.9815063,0.4006583989,450.9815063,0.03363639861,450.9815063,0.002472481923,450.9815063,0.3127261698,450.9815063,0.0007893069414,450.9815063,0.3100809455,450.9815063,0.001068747719,450.9815063,0.4185794592,
449.9920654,-0.0001688472257,449.9920654,0.0001794786076,449.9920654,0.3960008621,449.9920654,1.900071584E-005,449.9920654,0.508493185,449.9920654,3.458503124E-005,449.9920654,0.5100898147,449.9920654,0.001494064694,449.9920654,0.3079941571,449.9920654,0.0001800483442,449.9920654,0.3171774745,449.9920654,0.001800731989,449.9920654,0.4734844863,449.9920654,0.001314431545,449.9920654,0.4202440381,449.9920654,0.03353305906,449.9920654,0.002277350752,449.9920654,0.3265291154,449.9920654,0.0005839916412,449.9920654,0.3253288269,449.9920654,0.0006219153875,449.9920654,0.4393060207,
449.0024414,0.0001689646888,449.0024414,0.0009124026983,449.0024414,0.4181514084,449.0024414,0.0004993166076,449.0024414,0.5375517011,449.0024414,0.0003724516719,449.0024414,0.5388060808,449.0024414,0.001592210028,449.0024414,0.3243444562,449.0024414,0.0008237215225,449.0024414,0.3348273933,449.0024414,0.002364169108,449.0024414,0.498493135,449.0024414,0.001610838808,449.0024414,0.4433184564,449.0024414,0.03397838771,449.0024414,0.002636187011,449.0024414,0.3452207446,449.0024414,0.0009570484399,449.0024414,0.3421803415,449.0024414,0.0009870656068,449.0024414,0.4637331665,
448.0126038,-0.0001121753012,448.0126038,0.0002151656954,448.0126038,0.4393794239,448.0126038,0.000244846713,448.0126038,0.5693400502,448.0126038,-4.452363555E-006,448.0126038,0.561658144,448.0126038,0.001248227316,448.0126038,0.3419376314,448.0126038,0.0004109010915,448.0126038,0.3529524803,448.0126038,0.001842791564,448.0126038,0.5287678242,448.0126038,0.001418275759,448.0126038,0.4653674364,448.0126038,0.03340282291,448.0126038,0.002234468469,448.0126038,0.3631010056,448.0126038,0.000614786637,448.0126038,0.359236598,448.0126038,0.0006819574046,448.0126038,0.4861222804,
446.9845581,-5.057823728E-005,446.9845581,0.0002938533726,446.9845581,0.4638088048,446.9845581,0.0002897865197,446.9845581,0.5981348157,446.9845581,-9.577702258E-006,446.9845581,0.5941845179,446.9845581,0.001271410612,446.9845581,0.3607626855,446.9845581,0.0002390191366,446.9845581,0.3716185987,446.9845581,0.002118983306,446.9845581,0.5530537963,446.9845581,0.001554850838,446.9845581,0.4917078316,446.9845581,0.03340508789,446.9845581,0.002236185828,446.9845581,0.3828025162,446.9845581,0.0007307281485,446.9845581,0.3810545802,446.9845581,0.0006022920716,446.9845581,0.5153080821,
445.9943237,-8.603643801E-005,445.9943237,0.0002195167035,445.9943237,0.4885599315,445.9943237,0.0003548862587,445.9943237,0.6313204169,445.9943237,0.0001228462934,445.9943237,0.6268025041,445.9943237,0.001221099519,445.9943237,0.3804591596,445.9943237,0.000521578826,445.9943237,0.3922967911,445.9943237,0.001937609399,445.9943237,0.5868964195,445.9943237,0.001423521899,445.9943237,0.5194821954,445.9943237,0.03362339363,445.9943237,0.002442518249,445.9943237,0.4067972302,445.9943237,0.000792781997,445.9943237,0.4017252326,445.9943237,0.0005671175313,445.9943237,0.5472228527,
445.0039673,9.472708916E-005,445.0039673,8.147078188E-005,445.0039673,0.5181738138,445.0039673,0.000354290416,445.0039673,0.6687089205,445.0039673,4.872012505E-005,445.0039673,0.6682724357,445.0039673,0.001394928782,445.0039673,0.4027150571,445.0039673,0.0002486800367,445.0039673,0.4153850675,445.0039673,0.002145256847,445.0039673,0.6223286986,445.0039673,0.001209184527,445.0039673,0.5515034199,445.0039673,0.03325647488,445.0039673,0.002431038301,445.0039673,0.4282315671,445.0039673,0.0005467450246,445.0039673,0.4276697338,445.0039673,0.0006402434083,445.0039673,0.5767188072,
444.0133972,-4.907702169E-005,444.0133972,0.0001293455571,444.0133972,0.5512732267,444.0133972,0.0001477563492,444.0133972,0.711753428,444.0133972,-0.0002195610432,444.0133972,0.7069106698,444.0133972,0.001342266332,444.0133972,0.4303625524,444.0133972,0.0001473420416,444.0133972,0.4399738908,444.0133972,0.001895514666,444.0133972,0.6612771749,444.0133972,0.001443260233,444.0133972,0.5865160227,444.0133972,0.03333970532,444.0133972,0.001790282666,444.0133972,0.4574794769,444.0133972,0.0004340397718,444.0133972,0.4534160197,444.0133972,0.0005098903785,444.0133972,0.6112545729,
442.9845581,0.0001257204567,442.9845581,0.0005383734242,442.9845581,0.5854262114,442.9845581,0.0002754881862,442.9845581,0.7602901459,442.9845581,0.0002084838488,442.9845581,0.7508970499,442.9845581,0.001554772956,442.9845581,0.4579361677,442.9845581,0.0004261367139,442.9845581,0.4714150429,442.9845581,0.002030055504,442.9845581,0.7045767307,442.9845581,0.001760261948,442.9845581,0.6250575185,442.9845581,0.03391876817,442.9845581,0.002322891727,442.9845581,0.4851450622,442.9845581,0.0006717942306,442.9845581,0.4822328687,442.9845581,0.0007788820076,442.9845581,0.6556037664,
441.9936218,0.0002853570913,441.9936218,0.0002556474064,441.9936218,0.6233869195,441.9936218,0.0005992851802,441.9936218,0.8082117438,441.9936218,7.126991841E-005,441.9936218,0.802836895,441.9936218,0.001389864832,441.9936218,0.487282604,441.9936218,0.000483611977,441.9936218,0.501020968,441.9936218,0.002203402342,441.9936218,0.753413856,441.9936218,0.001571035944,441.9936218,0.672337234,441.9936218,0.03378091753,441.9936218,0.002299417974,441.9936218,0.5175543427,441.9936218,0.0009712914471,441.9936218,0.515317142,441.9936218,0.0008294531726,441.9936218,0.6978935003,
441.002533,-0.0002852732141,441.002533,0.0001986166753,441.002533,0.6624410152,441.002533,-3.277040014E-005,441.002533,0.8583030701,441.002533,-1.874103691E-005,441.002533,0.8472884893,441.002533,0.00132860837,441.002533,0.5170770288,441.002533,0.0002456755319,441.002533,0.5343874097,441.002533,0.00207580463,441.002533,0.7996058464,441.002533,0.00144297455,441.002533,0.7095417976,441.002533,0.0334023498,441.002533,0.002215578686,441.002533,0.5505980253,441.002533,0.0005729235709,441.002533,0.5468525887,441.002533,0.0005070655025,441.002533,0.7414947152,
440.0112305,-0.0002161975572,440.0112305,0.0003453525424,440.0112305,0.7071236372,440.0112305,0.000190795603,440.0112305,0.9143182039,440.0112305,-0.0001263051527,440.0112305,0.8973177671,440.0112305,0.00143087178,440.0112305,0.5515195131,440.0112305,0.0001982540998,440.0112305,0.5692344308,440.0112305,0.001864576829,440.0112305,0.8518150449,440.0112305,0.00165272411,440.0112305,0.7598339915,440.0112305,0.03333626688,440.0112305,0.002250574762,440.0112305,0.5842145085,440.0112305,0.0006141644553,440.0112305,0.5828968287,440.0112305,0.000850928307,440.0112305,0.7872064114,
438.9815979,-0.0001998972148,438.9815979,0.0005637220456,438.9815979,0.7577263117,438.9815979,0.000265386363,438.9815979,0.9814144373,438.9815979,1.040628376E-005,438.9815979,0.9622123241,438.9815979,0.001572828623,438.9815979,0.5947326422,438.9815979,0.0003866236657,438.9815979,0.6082313061,438.9815979,0.001909138518,438.9815979,0.9141002893,438.9815979,0.001677592169,438.9815979,0.8112555146,438.9815979,0.03369444236,438.9815979,0.002404122613,438.9815979,0.6308401227,438.9815979,0.0008116877871,438.9815979,0.625874877,438.9815979,0.0008257963345,438.9815979,0.8495759964,
437.9899597,-0.0001218540419,437.9899597,0.0002777675982,437.9899597,0.8098051548,437.9899597,6.961295003E-005,437.9899597,1.04891634,437.9899597,0.0001055758112,437.9899597,1.025403976,437.9899597,0.001319001312,437.9899597,0.638253212,437.9899597,4.833179264E-005,437.9899597,0.6522308588,437.9899597,0.001971309073,437.9899597,0.9861125946,437.9899597,0.001248720568,437.9899597,0.8721743822,437.9899597,0.03352187574,437.9899597,0.002159694908,437.9899597,0.6758140922,437.9899597,0.0005200497108,437.9899597,0.6714659333,437.9899597,0.0005884240963,437.9899597,0.9116635919,
436.9981689,3.795048906E-005,436.9981689,0.0001520031219,436.9981689,0.8696596622,436.9981689,6.018904605E-005,436.9981689,1.113180161,436.9981689,-8.733047434E-005,436.9981689,1.091461539,436.9981689,0.001344084041,436.9981689,0.6851642132,436.9981689,0.0002752550645,436.9981689,0.7006533146,436.9981689,0.002414196264,436.9981689,1.051288366,436.9981689,0.001577297109,436.9981689,0.9382822514,436.9981689,0.03337006271,436.9981689,0.002459959826,436.9981689,0.7226603627,436.9981689,0.0006235226174,436.9981689,0.7201654911,436.9981689,0.0003418810957,436.9981689,0.973050952,
436.006134,-0.000310675794,436.006134,0.0003616221657,436.006134,0.9264152646,436.006134,0.0001170721298,436.006134,1.19800806,436.006134,0.0001143015907,436.006134,1.153085947,436.006134,0.001323493314,436.006134,0.7317669392,436.006134,9.415747627E-005,436.006134,0.7480433583,436.006134,0.002216567518,436.006134,1.126187921,436.006134,0.001319027273,436.006134,0.9992949963,436.006134,0.03332986683,436.006134,0.002415081253,436.006134,0.7736186385,436.006134,0.0003841882281,436.006134,0.7689079046,436.006134,0.0004928118433,436.006134,1.036876082,
435.0139465,-0.0002376199409,435.0139465,0.0004585012503,435.0139465,0.9917115569,435.0139465,0.0003089294478,435.0139465,1.271995902,435.0139465,-0.0003098480229,435.0139465,1.23177588,435.0139465,0.001337099122,435.0139465,0.7880300283,435.0139465,0.0001925048273,435.0139465,0.8035581708,435.0139465,0.001882957295,435.0139465,1.206675768,435.0139465,0.001413471182,435.0139465,1.069069386,435.0139465,0.03357733041,435.0139465,0.002096561017,435.0139465,0.8323411942,435.0139465,0.0004014697915,435.0139465,0.8244515657,435.0139465,0.0003784105938,435.0139465,1.11670804,
433.98349,-6.83384178E-006,433.98349,0.0003231511801,433.98349,1.064341545,433.98349,0.0001375280408,433.98349,1.352949381,433.98349,0.0002973244409,433.98349,1.311497688,433.98349,0.00136857084,433.98349,0.8478278518,433.98349,0.0003487204085,433.98349,0.8606900573,433.98349,0.002220131923,433.98349,1.29747808,433.98349,0.001513572526,433.98349,1.15361762,433.98349,0.03338591009,433.98349,0.002416929463,433.98349,0.8986342549,433.98349,0.0007024658262,433.98349,0.8922843337,433.98349,0.0005283691571,433.98349,1.200247884,
