baseline#],,bm3,,dmso_1,,dmso_2,,arachadonicAcid_0.5,,arachadoinicAcid_1.0.,,arachadoinicAcid_1.5,,arachadoinicAcid_2.0,,arachadoinicAcid_2.5,,arachadoinicAcid_3.0,,arachadoinicAcid_4.0,,arachadoinicAcid_5.0,,arachadoinicAcid_6.0,,arachadoinicAcid_7.0,,arachadoinicAcid_8.0,,arachadoinicAcid_9.0,,arachadoinicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
423.9842224,-0.0002782885276,423.9842224,0.2717348337,423.9842224,0.2804900706,423.9842224,0.2802401781,423.9842224,0.2467077374,423.9842224,0.2271384299,423.9842224,0.2206149101,423.9842224,0.2085534632,423.9842224,0.2042302936,423.9842224,0.2060515136,423.9842224,0.2014105469,423.9842224,0.2014726698,423.9842224,0.198811233,423.9842224,0.1994481683,423.9842224,0.1998360306,423.9842224,0.2033426464,423.9842224,0.20712547,
422.9897766,-0.0003646836849,422.9897766,0.2822930813,422.9897766,0.2906629443,422.9897766,0.2899485826,422.9897766,0.2575480044,422.9897766,0.2348209769,422.9897766,0.2277835011,422.9897766,0.2156746238,422.9897766,0.2110942304,422.9897766,0.2129904777,422.9897766,0.208108902,422.9897766,0.2083991766,422.9897766,0.2053980231,422.9897766,0.2060085833,422.9897766,0.2062392235,422.9897766,0.2098188698,422.9897766,0.2131436169,
421.9952087,-0.0003747188894,421.9952087,0.2916452289,421.9952087,0.299469769,421.9952087,0.300036341,421.9952087,0.263956815,421.9952087,0.2407320291,421.9952087,0.233959958,421.9952087,0.2210856825,421.9952087,0.2173286527,421.9952087,0.2182543725,421.9952087,0.2145616561,421.9952087,0.2143463641,421.9952087,0.2109798938,421.9952087,0.2109281421,421.9952087,0.2127612084,421.9952087,0.2146219909,421.9952087,0.2191844136,
421.0004272,-0.0005923844874,421.0004272,0.2973087132,421.0004272,0.3070956469,421.0004272,0.3057405651,421.0004272,0.2699913085,421.0004272,0.2469002604,421.0004272,0.2393853664,421.0004272,0.2273609042,421.0004272,0.2216805965,421.0004272,0.2239135504,421.0004272,0.2194173038,421.0004272,0.2198515236,421.0004272,0.2158718258,421.0004272,0.2164101601,421.0004272,0.2164318115,421.0004272,0.2198796123,421.0004272,0.224690184,
420.0055237,-3.489288429E-005,420.0055237,0.303085357,420.0055237,0.3113114536,420.0055237,0.310921967,420.0055237,0.2749814093,420.0055237,0.2520301044,420.0055237,0.243994236,420.0055237,0.2311991453,420.0055237,0.2267473042,420.0055237,0.2289193869,420.0055237,0.2239698172,420.0055237,0.2232636362,420.0055237,0.2209825069,420.0055237,0.2203804255,420.0055237,0.221688658,420.0055237,0.2250389159,420.0055237,0.2290182412,
419.0104065,-0.0001784212072,419.0104065,0.3050779402,419.0104065,0.3131606877,419.0104065,0.3132050931,419.0104065,0.2778657973,419.0104065,0.2549957931,419.0104065,0.2484948188,419.0104065,0.2351501286,419.0104065,0.2301236391,419.0104065,0.2324659377,419.0104065,0.2281264961,419.0104065,0.228017211,419.0104065,0.2241889089,419.0104065,0.2249107659,419.0104065,0.2264444232,419.0104065,0.2293903083,419.0104065,0.2327742875,
418.0151672,0.0006227190024,418.0151672,0.3063667119,418.0151672,0.3159004152,418.0151672,0.3141158819,418.0151672,0.2796620131,418.0151672,0.2584225535,418.0151672,0.2505542934,418.0151672,0.2390336841,418.0151672,0.2340842485,418.0151672,0.2372489274,418.0151672,0.2328176498,418.0151672,0.2329323441,418.0151672,0.2296174169,418.0151672,0.2294149846,418.0151672,0.2306313515,418.0151672,0.233074218,418.0151672,0.2374299616,
416.9814148,-0.0002438808733,416.9814148,0.3045425117,416.9814148,0.3129351437,416.9814148,0.3137824237,416.9814148,0.280539155,416.9814148,0.2592764497,416.9814148,0.2525319159,416.9814148,0.2414795905,416.9814148,0.2364904881,416.9814148,0.2388778329,416.9814148,0.2346834242,416.9814148,0.2354322076,416.9814148,0.2331559062,416.9814148,0.2330840528,416.9814148,0.2341884971,416.9814148,0.236785993,416.9814148,0.2413482666,
415.9858398,0.0002353931195,415.9858398,0.3015916348,415.9858398,0.3106974661,415.9858398,0.3100992739,415.9858398,0.2797733247,415.9858398,0.2602260113,415.9858398,0.2543004751,415.9858398,0.2439471632,415.9858398,0.2390226424,415.9858398,0.2417538911,415.9858398,0.2370707393,415.9858398,0.23888506,415.9858398,0.2366688401,415.9858398,0.2368967384,415.9858398,0.2385340035,415.9858398,0.2408648431,415.9858398,0.244501844,
414.9900208,0.0001014589579,414.9900208,0.2953779697,414.9900208,0.3069858551,414.9900208,0.3061305583,414.9900208,0.2773683965,414.9900208,0.2585986257,414.9900208,0.2532117963,414.9900208,0.243787542,414.9900208,0.239679873,414.9900208,0.2426054031,414.9900208,0.2381104529,414.9900208,0.2406172752,414.9900208,0.237321347,414.9900208,0.2386450171,414.9900208,0.2398645282,414.9900208,0.2432007343,414.9900208,0.2479857355,
413.9940796,0.0005253627314,413.9940796,0.290140003,413.9940796,0.299425751,413.9940796,0.3007909656,413.9940796,0.2747233808,413.9940796,0.2578516006,413.9940796,0.2525800169,413.9940796,0.2435591221,413.9940796,0.24064219,413.9940796,0.244194597,413.9940796,0.239334479,413.9940796,0.2416499853,413.9940796,0.2399484962,413.9940796,0.2404453158,413.9940796,0.242091924,413.9940796,0.2454528511,413.9940796,0.2493146062,
412.9979248,-0.0001041008873,412.9979248,0.2826069295,412.9979248,0.2930521965,412.9979248,0.2934220433,412.9979248,0.2700549364,412.9979248,0.2554707825,412.9979248,0.2515063584,412.9979248,0.24357526,412.9979248,0.2413514704,412.9979248,0.2435864657,412.9979248,0.239022553,412.9979248,0.2439744473,412.9979248,0.2410809845,412.9979248,0.242385149,412.9979248,0.2434614301,412.9979248,0.2474334091,412.9979248,0.2505743504,
412.001709,-0.0006815085071,412.001709,0.2736628056,412.001709,0.285042733,412.001709,0.2859942913,412.001709,0.2658151984,412.001709,0.2534033954,412.001709,0.2504639328,412.001709,0.2435666472,412.001709,0.2415169179,412.001709,0.2449901998,412.001709,0.2411409616,412.001709,0.2451939136,412.001709,0.2438943684,412.001709,0.245777905,412.001709,0.2465378195,412.001709,0.2499482036,412.001709,0.2535228431,
411.0052185,7.867458044E-005,411.0052185,0.2661693096,411.0052185,0.2776178122,411.0052185,0.2775256038,411.0052185,0.2615405917,411.0052185,0.2515936196,411.0052185,0.249464646,411.0052185,0.2437854558,411.0052185,0.2424086332,411.0052185,0.2466423661,411.0052185,0.2420409769,411.0052185,0.2488839924,411.0052185,0.2459522635,411.0052185,0.2476323396,411.0052185,0.2494103462,411.0052185,0.2527196109,411.0052185,0.2559485435,
410.008606,0.000232544131,410.008606,0.2583268583,410.008606,0.2705407143,410.008606,0.2707121968,410.008606,0.2582923174,410.008606,0.2495506704,410.008606,0.2477068305,410.008606,0.2435190231,410.008606,0.2419598997,410.008606,0.2475576699,410.008606,0.2418254465,410.008606,0.2499939203,410.008606,0.247537896,410.008606,0.2495150864,410.008606,0.2512126565,410.008606,0.2539486885,410.008606,0.257963866,
409.0117798,0.001001205761,409.0117798,0.2501522899,409.0117798,0.2621833086,409.0117798,0.2628162801,409.0117798,0.2527117431,409.0117798,0.2468894273,409.0117798,0.2462188154,409.0117798,0.2431430966,409.0117798,0.2415675372,409.0117798,0.2475729585,409.0117798,0.2435641438,409.0117798,0.2509232759,409.0117798,0.2497608364,409.0117798,0.2513569891,409.0117798,0.2531384826,409.0117798,0.2558016181,409.0117798,0.2616916001,
408.0148315,-0.0003119691683,408.0148315,0.2415575981,408.0148315,0.2541518509,408.0148315,0.2544883192,408.0148315,0.2475514859,408.0148315,0.2440946847,408.0148315,0.2443948537,408.0148315,0.2423024327,408.0148315,0.2419209927,408.0148315,0.2472109795,408.0148315,0.2422793657,408.0148315,0.25174734,408.0148315,0.2515031099,408.0148315,0.2531971931,408.0148315,0.2555775642,408.0148315,0.257694006,408.0148315,0.2620321214,
407.0177002,-0.0001557020732,407.0177002,0.2333857864,407.0177002,0.2453133464,407.0177002,0.2466004342,407.0177002,0.2430996448,407.0177002,0.2419580519,407.0177002,0.2426270247,407.0177002,0.2420972139,407.0177002,0.2425603271,407.0177002,0.2480303198,407.0177002,0.2438277006,407.0177002,0.2550475001,407.0177002,0.2525907159,407.0177002,0.2548749447,407.0177002,0.2575957477,407.0177002,0.2603234351,407.0177002,0.2655076385,
405.9820251,-0.0002657158184,405.9820251,0.2259779572,405.9820251,0.2388433665,405.9820251,0.2388133556,405.9820251,0.2390979677,405.9820251,0.2396784872,405.9820251,0.2418604046,405.9820251,0.2424498796,405.9820251,0.2436792254,405.9820251,0.2487255186,405.9820251,0.2454769164,405.9820251,0.2564368248,405.9820251,0.2551727295,405.9820251,0.2570859194,405.9820251,0.2598857284,405.9820251,0.2626532912,405.9820251,0.267165035,
404.9846191,0.0001654169464,404.9846191,0.2191391736,404.9846191,0.2317173779,404.9846191,0.23241359,404.9846191,0.2351419926,404.9846191,0.2377642691,404.9846191,0.2407768667,404.9846191,0.2419613898,404.9846191,0.2438424528,404.9846191,0.2501791418,404.9846191,0.2456376106,404.9846191,0.2574543953,404.9846191,0.2569433153,404.9846191,0.2589179873,404.9846191,0.2619454861,404.9846191,0.2645158172,404.9846191,0.2690769136,
403.986969,-4.038023326E-005,403.986969,0.2115405947,403.986969,0.2258009464,403.986969,0.2267926335,403.986969,0.2309829444,403.986969,0.2363238037,403.986969,0.2396993935,403.986969,0.2422639877,403.986969,0.2445573807,403.986969,0.2504534125,403.986969,0.246109277,403.986969,0.2597487271,403.986969,0.2581180632,403.986969,0.2610194087,403.986969,0.2637628317,403.986969,0.2683626413,403.986969,0.2710514665,
402.9891663,-0.0006475980044,402.9891663,0.2057545781,402.9891663,0.2194406986,402.9891663,0.2213821709,402.9891663,0.2285750806,402.9891663,0.234438464,402.9891663,0.2391289026,402.9891663,0.2425000519,402.9891663,0.2448143065,402.9891663,0.2504518628,402.9891663,0.2468795478,402.9891663,0.2599394619,402.9891663,0.2604276836,402.9891663,0.2627904713,402.9891663,0.2658940852,402.9891663,0.2688135207,402.9891663,0.2732914984,
401.9912109,-3.836131145E-005,401.9912109,0.2003307045,401.9912109,0.2143613696,401.9912109,0.2154118866,401.9912109,0.2254587859,401.9912109,0.2339503765,401.9912109,0.2383935601,401.9912109,0.2432532161,401.9912109,0.2456938028,401.9912109,0.252045691,401.9912109,0.2489121854,401.9912109,0.2628507316,401.9912109,0.2633667886,401.9912109,0.2656602263,401.9912109,0.2681953907,401.9912109,0.272763133,401.9912109,0.276722163,
400.993103,0.0005148145137,400.993103,0.1941810995,400.993103,0.2088788748,400.993103,0.2100425512,400.993103,0.2226205617,400.993103,0.2321551591,400.993103,0.2386582047,400.993103,0.2428976595,400.993103,0.2467198968,400.993103,0.2542955577,400.993103,0.2508235574,400.993103,0.2649409175,400.993103,0.2655622065,400.993103,0.2681141198,400.993103,0.2708233297,400.993103,0.2739209235,400.993103,0.2788586915,
399.994812,-0.0001254252857,399.994812,0.1897145361,399.994812,0.2027539909,399.994812,0.2046827972,399.994812,0.2193171829,399.994812,0.230688408,399.994812,0.2365903556,399.994812,0.2430744022,399.994812,0.2466478497,399.994812,0.2556915879,399.994812,0.2504713535,399.994812,0.2666336298,399.994812,0.2668173611,399.994812,0.2702574432,399.994812,0.2730988562,399.994812,0.2757589221,399.994812,0.2807475626,
398.9963379,-0.0001937908819,398.9963379,0.184259221,398.9963379,0.1994608641,398.9963379,0.2005636096,398.9963379,0.2172925025,398.9963379,0.2302865088,398.9963379,0.2373140156,398.9963379,0.243774429,398.9963379,0.2468968332,398.9963379,0.2559916675,398.9963379,0.2525429428,398.9963379,0.2687978446,398.9963379,0.2692599297,398.9963379,0.2725967467,398.9963379,0.2752863765,398.9963379,0.2784276605,398.9963379,0.2833597064,
397.9977417,-0.0006125992513,397.9977417,0.179572463,397.9977417,0.1938507408,397.9977417,0.1952735782,397.9977417,0.2146747857,397.9977417,0.2290030718,397.9977417,0.2358270586,397.9977417,0.2441000789,397.9977417,0.2480445653,397.9977417,0.2568076551,397.9977417,0.2521729171,397.9977417,0.2694454193,397.9977417,0.270281285,397.9977417,0.2731684446,397.9977417,0.2760316133,397.9977417,0.2793248892,397.9977417,0.2844142318,
396.9989929,-0.0005983817973,396.9989929,0.1745925099,396.9989929,0.1903233677,396.9989929,0.1916456521,396.9989929,0.2128314823,396.9989929,0.2279962003,396.9989929,0.2360002249,396.9989929,0.2437044084,396.9989929,0.2486910522,396.9989929,0.2569147944,396.9989929,0.2538434565,396.9989929,0.2712874711,396.9989929,0.271014154,396.9989929,0.2755464613,396.9989929,0.2790211141,396.9989929,0.2821601629,396.9989929,0.2868974507,
396.0000305,-8.391420124E-005,396.0000305,0.1722795665,396.0000305,0.1856749058,396.0000305,0.1886832565,396.0000305,0.2100540996,396.0000305,0.2268432677,396.0000305,0.2352253199,396.0000305,0.2446053922,396.0000305,0.2490515262,396.0000305,0.257001549,396.0000305,0.2537147701,396.0000305,0.2710453868,396.0000305,0.2728932798,396.0000305,0.2768825591,396.0000305,0.2804477513,396.0000305,0.2836443782,396.0000305,0.2884949148,
395.000946,-9.219603089E-005,395.000946,0.1666370034,395.000946,0.1821688414,395.000946,0.1841223389,395.000946,0.207750082,395.000946,0.2256547213,395.000946,0.2342683524,395.000946,0.2437087148,395.000946,0.2486275434,395.000946,0.2584004402,395.000946,0.2522628903,395.000946,0.2738829851,395.000946,0.273792237,395.000946,0.2783200443,395.000946,0.280257374,395.000946,0.2844943702,395.000946,0.2897383869,
394.0016785,-0.000300794316,394.0016785,0.1626466215,394.0016785,0.1776011735,394.0016785,0.1815389544,394.0016785,0.2056634575,394.0016785,0.2230000645,394.0016785,0.2331649959,394.0016785,0.2429621071,394.0016785,0.2484205961,394.0016785,0.2579367161,394.0016785,0.2525385022,394.0016785,0.2731699049,394.0016785,0.2736335099,394.0016785,0.2764600813,394.0016785,0.2816897035,394.0016785,0.2848024368,394.0016785,0.2899616063,
393.0022888,9.785006114E-006,393.0022888,0.1589943469,393.0022888,0.174203679,393.0022888,0.1773373485,393.0022888,0.2032293826,393.0022888,0.2212865949,393.0022888,0.2309871167,393.0022888,0.2425495535,393.0022888,0.2475762963,393.0022888,0.2578715086,393.0022888,0.2529686689,393.0022888,0.2720767856,393.0022888,0.274192512,393.0022888,0.2782654166,393.0022888,0.2810465693,393.0022888,0.2864241302,393.0022888,0.2908528447,
392.0027161,9.83001446E-005,392.0027161,0.1556083113,392.0027161,0.1710070819,392.0027161,0.1736927778,392.0027161,0.1992155313,392.0027161,0.2198574543,392.0027161,0.229760319,392.0027161,0.2402130216,392.0027161,0.24711667,392.0027161,0.2554810941,392.0027161,0.2511332631,392.0027161,0.2728419304,392.0027161,0.2736718953,392.0027161,0.2776321769,392.0027161,0.2813903689,392.0027161,0.2847999334,392.0027161,0.2897266448,
391.0029602,-6.683242827E-005,391.0029602,0.151512444,391.0029602,0.1674345583,391.0029602,0.169230029,391.0029602,0.1961132735,391.0029602,0.2174876928,391.0029602,0.2267833501,391.0029602,0.2372950613,391.0029602,0.2438796163,391.0029602,0.2544335127,391.0029602,0.2484983504,391.0029602,0.2708772123,391.0029602,0.2713697255,391.0029602,0.2753970325,391.0029602,0.2793758214,391.0029602,0.2843795121,391.0029602,0.2876358628,
390.0031128,0.0001626720041,390.0031128,0.1475274861,390.0031128,0.1629162729,390.0031128,0.1655336916,390.0031128,0.1921848208,390.0031128,0.2137021273,390.0031128,0.224337101,390.0031128,0.2345023751,390.0031128,0.2415126413,390.0031128,0.2512466908,390.0031128,0.246866107,390.0031128,0.2682578266,390.0031128,0.2696318328,390.0031128,0.2747173905,390.0031128,0.2784912586,390.0031128,0.2828788459,390.0031128,0.2871337533,
389.0030518,0.0003369071055,389.0030518,0.1440481842,389.0030518,0.1593329161,389.0030518,0.1623456329,389.0030518,0.1900517792,389.0030518,0.211083129,389.0030518,0.2215940952,389.0030518,0.2325184196,389.0030518,0.2391227931,389.0030518,0.2492435127,389.0030518,0.244303897,389.0030518,0.2662752271,389.0030518,0.2680574059,389.0030518,0.271058768,389.0030518,0.2758677304,389.0030518,0.2809728384,389.0030518,0.2852401435,
388.0028381,-0.0001112954051,388.0028381,0.1404587179,388.0028381,0.1554112881,388.0028381,0.1579539329,388.0028381,0.1854262501,388.0028381,0.2072883546,388.0028381,0.216793105,388.0028381,0.2289154083,388.0028381,0.2351621389,388.0028381,0.2450393438,388.0028381,0.2406492978,388.0028381,0.2629654408,388.0028381,0.2643837631,388.0028381,0.2682900429,388.0028381,0.2723385096,388.0028381,0.2776380777,388.0028381,0.2820836306,
387.0024719,-0.0004217364476,387.0024719,0.1364011168,387.0024719,0.1516423523,387.0024719,0.1548973024,387.0024719,0.1826440841,387.0024719,0.2037109286,387.0024719,0.2141967863,387.0024719,0.2265130579,387.0024719,0.2327710092,387.0024719,0.2426711619,387.0024719,0.2384265065,387.0024719,0.2599926889,387.0024719,0.2626566589,387.0024719,0.2668153644,387.0024719,0.2708385289,387.0024719,0.2749204934,387.0024719,0.2806491554,
386.0019531,-0.0001863907382,386.0019531,0.1345031857,386.0019531,0.1480439603,386.0019531,0.1511439085,386.0019531,0.1787323356,386.0019531,0.1996607482,386.0019531,0.2111174762,386.0019531,0.2214773446,386.0019531,0.2282686383,386.0019531,0.2399913669,386.0019531,0.2342359424,386.0019531,0.2571397126,386.0019531,0.2589980066,386.0019531,0.2643517256,386.0019531,0.2668792903,386.0019531,0.2715863883,386.0019531,0.2772831321,
385.0012512,-3.556586307E-005,385.0012512,0.1306560338,385.0012512,0.1438346803,385.0012512,0.1486108303,385.0012512,0.1763779372,385.0012512,0.1972420216,385.0012512,0.2077670395,385.0012512,0.2197379023,385.0012512,0.2266005874,385.0012512,0.2375807762,385.0012512,0.2309968621,385.0012512,0.2531515062,385.0012512,0.2559789717,385.0012512,0.2606734037,385.0012512,0.2647417188,385.0012512,0.2697769105,385.0012512,0.2735260427,
384.0004272,4.703735249E-005,384.0004272,0.1284281015,384.0004272,0.1425639838,384.0004272,0.1457426399,384.0004272,0.1731209606,384.0004272,0.1940806359,384.0004272,0.2039588541,384.0004272,0.2170685381,384.0004272,0.2221226543,384.0004272,0.2325158119,384.0004272,0.228088066,384.0004272,0.2502689958,384.0004272,0.2538805902,384.0004272,0.2576412857,384.0004272,0.2612853646,384.0004272,0.2681200802,384.0004272,0.270691067,
382.9994507,0.0008576977998,382.9994507,0.1261910349,382.9994507,0.1396958679,382.9994507,0.142765969,382.9994507,0.1711925864,382.9994507,0.1907085478,382.9994507,0.2010667175,382.9994507,0.2127324492,382.9994507,0.2188883424,382.9994507,0.2291315496,382.9994507,0.2247896492,382.9994507,0.2474750131,382.9994507,0.24944897,382.9994507,0.2540347874,382.9994507,0.2582984269,382.9994507,0.2640584111,382.9994507,0.2687184513,
381.9982605,0.0003739025269,381.9982605,0.1241624355,381.9982605,0.1370564997,381.9982605,0.1410824955,381.9982605,0.1678125709,381.9982605,0.1869013906,381.9982605,0.1974844784,381.9982605,0.2091119587,381.9982605,0.2150130421,381.9982605,0.2260050923,381.9982605,0.2210103571,381.9982605,0.2437092215,381.9982605,0.2459039241,381.9982605,0.2513798475,381.9982605,0.2554322779,381.9982605,0.2624968886,381.9982605,0.2657843828,
