baseline,,bm3,,dmsio_1,,dmsio_2,,arachadionicAcid_0.5,,arachadionicAcid_1.0,,arachadionicAcid_1.5,,arachadionicAcid_2.0,,arachadionicAcid_3.0,,arachadionicAcid_4.0,,arachadionicAcid_5.0,,arachadionicAcid_6.0,,arachadionicAcid_7.0,,arachadionicAcid_8.0,,arachadionicAcid_9.0,,arachadionicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
320.999115,0.0004785586207,320.999115,0.06478440017,320.999115,0.0720436424,320.999115,0.07316830754,320.999115,0.08199354261,320.999115,0.09118319303,320.999115,0.1004372761,320.999115,0.1086944267,320.999115,0.1209002733,320.999115,0.1432212889,320.999115,0.1552483886,320.999115,0.1541125327,320.999115,0.180630967,320.999115,0.1905218512,320.999115,0.2089457512,320.999115,0.2215779275,
319.9891663,0.0003322958364,319.9891663,0.06249630824,319.9891663,0.07041231543,319.9891663,0.07185170054,319.9891663,0.0804342255,319.9891663,0.09075577557,319.9891663,0.09823811054,319.9891663,0.1067146361,319.9891663,0.1206475422,319.9891663,0.142467171,319.9891663,0.1548931301,319.9891663,0.15336968,319.9891663,0.1798654199,319.9891663,0.1912691146,319.9891663,0.2095669359,319.9891663,0.222879529,
319.0179138,0.0003614149173,319.0179138,0.06275680661,319.0179138,0.07039280236,319.0179138,0.07121893764,319.0179138,0.08062800765,319.0179138,0.09130998701,319.0179138,0.09857036173,319.0179138,0.1070408225,319.0179138,0.120932661,319.0179138,0.1440024823,319.0179138,0.156215921,319.0179138,0.1556441635,319.0179138,0.1818785667,319.0179138,0.1942727119,319.0179138,0.2115403414,319.0179138,0.2251830548,
318.0076904,-0.00032852398,318.0076904,0.06304197758,318.0076904,0.07026147097,318.0076904,0.07223647088,318.0076904,0.08075811714,318.0076904,0.09047038108,318.0076904,0.09897140414,318.0076904,0.1074639857,318.0076904,0.1217629164,318.0076904,0.1443816721,318.0076904,0.157667011,318.0076904,0.1552966833,318.0076904,0.1831056625,318.0076904,0.1954646409,318.0076904,0.2146635801,318.0076904,0.2277646512,
316.997345,2.806129669E-005,316.997345,0.06216164306,316.997345,0.0703695789,316.997345,0.07142726332,316.997345,0.08079958707,316.997345,0.0912187025,316.997345,0.1002089903,316.997345,0.1073150858,316.997345,0.1226740032,316.997345,0.1459078789,316.997345,0.1589467078,316.997345,0.1584481746,316.997345,0.1865814924,316.997345,0.1976067871,316.997345,0.2168723941,316.997345,0.2305567265,
315.9868774,0.000350456161,315.9868774,0.06183651835,315.9868774,0.06911978126,315.9868774,0.07141258568,315.9868774,0.08066980541,315.9868774,0.09094487131,315.9868774,0.1005944088,315.9868774,0.1085840538,315.9868774,0.123721011,315.9868774,0.1469394118,315.9868774,0.1606829315,315.9868774,0.1590139121,315.9868774,0.188824445,315.9868774,0.1994247288,315.9868774,0.2197124958,315.9868774,0.2332165837,
315.0151062,-0.0003728049633,315.0151062,0.06169028953,315.0151062,0.06914636493,315.0151062,0.07034543902,315.0151062,0.08063919842,315.0151062,0.09133026749,315.0151062,0.1006609499,315.0151062,0.108817324,315.0151062,0.1235935092,315.0151062,0.1483235359,315.0151062,0.1619983613,315.0151062,0.1613285094,315.0151062,0.1898998022,315.0151062,0.2024701834,315.0151062,0.2211996466,315.0151062,0.2370056957,
314.0043945,0.0002756954054,314.0043945,0.06180956587,314.0043945,0.0705903843,314.0043945,0.0715245828,314.0043945,0.08184081316,314.0043945,0.09226187319,314.0043945,0.1021934375,314.0043945,0.1106503457,314.0043945,0.1255645603,314.0043945,0.1504494846,314.0043945,0.1652342975,314.0043945,0.1637011021,314.0043945,0.194648847,314.0043945,0.206493929,314.0043945,0.2258728743,314.0043945,0.2409381866,
312.9935303,0.000540757901,312.9935303,0.06253624707,312.9935303,0.07099153101,312.9935303,0.07198112458,312.9935303,0.08254653215,312.9935303,0.09296561033,312.9935303,0.1037636921,312.9935303,0.1114925519,312.9935303,0.1270464361,312.9935303,0.1528226882,312.9935303,0.1668853611,312.9935303,0.1658219397,312.9935303,0.1971557587,312.9935303,0.209666729,312.9935303,0.2309556603,312.9935303,0.2449158877,
311.9825134,-0.0001790422248,311.9825134,0.06310178339,311.9825134,0.07127389312,311.9825134,0.07321098447,311.9825134,0.08265301585,311.9825134,0.0940117687,311.9825134,0.1043137237,311.9825134,0.1129328832,311.9825134,0.129027158,311.9825134,0.1545345038,311.9825134,0.1693695188,311.9825134,0.1677756608,311.9825134,0.1996611953,311.9825134,0.213139087,311.9825134,0.2334150374,311.9825134,0.2491404563,
311.0102844,0.0006711460883,311.0102844,0.06416730583,311.0102844,0.07332853228,311.0102844,0.07377931476,311.0102844,0.08481746167,311.0102844,0.09620415419,311.0102844,0.1052950397,311.0102844,0.1151924729,311.0102844,0.1315464228,311.0102844,0.1572209448,311.0102844,0.1734022498,311.0102844,0.1710175127,311.0102844,0.2044672817,311.0102844,0.2178767174,311.0102844,0.2398522943,311.0102844,0.2564691007,
309.999054,0.0005142961745,309.999054,0.06753218919,309.999054,0.07548137754,309.999054,0.07677812874,309.999054,0.08662662655,309.999054,0.09861535579,309.999054,0.1080323383,309.999054,0.1177328005,309.999054,0.1345291585,309.999054,0.1612117589,309.999054,0.1773776561,309.999054,0.176389277,309.999054,0.2094052434,309.999054,0.22347036,309.999054,0.2459489405,309.999054,0.2607772946,
308.9876709,2.032096018E-005,308.9876709,0.06742070615,308.9876709,0.07725242525,308.9876709,0.07831741124,308.9876709,0.08892094344,308.9876709,0.1003241315,308.9876709,0.1104716435,308.9876709,0.1206028089,308.9876709,0.1373505443,308.9876709,0.1650843918,308.9876709,0.1813658327,308.9876709,0.1799288392,308.9876709,0.2142000049,308.9876709,0.2287267148,308.9876709,0.2498812079,308.9876709,0.26798141,
308.0151062,-4.146734136E-005,308.0151062,0.0710137859,308.0151062,0.07998753339,308.0151062,0.08175037056,308.0151062,0.09166453779,308.0151062,0.1038439721,308.0151062,0.114660278,308.0151062,0.1244966239,308.0151062,0.1422834992,308.0151062,0.1701760143,308.0151062,0.1864157766,308.0151062,0.1841523647,308.0151062,0.2204365283,308.0151062,0.2361769974,308.0151062,0.2581086159,308.0151062,0.2750660181,
307.003479,0.0003063649347,307.003479,0.07644904405,307.003479,0.08605446666,307.003479,0.08628319949,307.003479,0.09649664164,307.003479,0.1094073355,307.003479,0.1195145026,307.003479,0.1296179742,307.003479,0.148519218,307.003479,0.1750697643,307.003479,0.193142876,307.003479,0.1919004768,307.003479,0.2294894904,307.003479,0.2441586703,307.003479,0.2681558728,307.003479,0.2858234346,
305.9917297,-4.012139834E-005,305.9917297,0.08139579743,305.9917297,0.08924729377,305.9917297,0.09149682522,305.9917297,0.1021832526,305.9917297,0.1147332266,305.9917297,0.1255986392,305.9917297,0.1364334375,305.9917297,0.1531507671,305.9917297,0.1829414517,305.9917297,0.201777488,305.9917297,0.2000989467,305.9917297,0.2399181873,305.9917297,0.2535956204,305.9917297,0.2788824737,305.9917297,0.2953521311,
305.0187988,0.000465186924,305.0187988,0.08660014719,305.0187988,0.09609497339,305.0187988,0.09855642915,305.0187988,0.1091180667,305.0187988,0.12196666,305.0187988,0.1333913952,305.0187988,0.1446499377,305.0187988,0.1629063338,305.0187988,0.1935741901,305.0187988,0.2111933678,305.0187988,0.2088683993,305.0187988,0.2494023591,305.0187988,0.2658341229,305.0187988,0.2885621786,305.0187988,0.3083828688,
304.0068359,-0.000113728056,304.0068359,0.09420202672,304.0068359,0.1047222167,304.0068359,0.1073030829,304.0068359,0.116454415,304.0068359,0.1294184327,304.0068359,0.1399970502,304.0068359,0.1526862085,304.0068359,0.1709284484,304.0068359,0.2002277821,304.0068359,0.2212256342,304.0068359,0.2203956395,304.0068359,0.2591355443,304.0068359,0.274821043,304.0068359,0.299697578,304.0068359,0.3213152587,
302.9947205,-0.0001219058031,302.9947205,0.1034988537,302.9947205,0.1138369143,302.9947205,0.1181883588,302.9947205,0.1277183145,302.9947205,0.1404927671,302.9947205,0.1519300938,302.9947205,0.1633883715,302.9947205,0.1842625886,302.9947205,0.2170315981,302.9947205,0.2353911698,302.9947205,0.2319134325,302.9947205,0.2754360735,302.9947205,0.2915813923,302.9947205,0.3195365071,302.9947205,0.3399237692,
301.9825134,0.0005031003384,301.9825134,0.1144260764,301.9825134,0.1260150224,301.9825134,0.1284135133,301.9825134,0.1389339566,301.9825134,0.1522925347,301.9825134,0.1639172286,301.9825134,0.1762927324,301.9825134,0.1953250021,301.9825134,0.2311516702,301.9825134,0.2506976128,301.9825134,0.2487461716,301.9825134,0.2912032604,301.9825134,0.307754904,301.9825134,0.3361028731,301.9825134,0.3539595902,
301.0090942,-0.000714485941,301.0090942,0.1286901683,301.0090942,0.1384760886,301.0090942,0.1391626447,301.0090942,0.1527808756,301.0090942,0.1656313986,301.0090942,0.1803183258,301.0090942,0.1900526583,301.0090942,0.2096053958,301.0090942,0.2460146546,301.0090942,0.2627113461,301.0090942,0.2639652789,301.0090942,0.3098069131,301.0090942,0.3243350387,301.0090942,0.3571965992,301.0090942,0.376080066,
299.9966125,7.636427654E-006,299.9966125,0.1445085704,299.9966125,0.1541384459,299.9966125,0.1570561379,299.9966125,0.1671401262,299.9966125,0.1820624471,299.9966125,0.192764163,299.9966125,0.2073125094,299.9966125,0.2301333249,299.9966125,0.2619914412,299.9966125,0.282728672,299.9966125,0.2841443419,299.9966125,0.3288016021,299.9966125,0.3455704153,299.9966125,0.3786179423,299.9966125,0.397344321,
298.9840088,-0.0006379826809,298.9840088,0.1579513252,298.9840088,0.1698409468,298.9840088,0.1718459278,298.9840088,0.181366697,298.9840088,0.1976364553,298.9840088,0.2127787024,298.9840088,0.2213899791,298.9840088,0.2456124574,298.9840088,0.2795839906,298.9840088,0.3002993762,298.9840088,0.3037232161,298.9840088,0.3479898572,298.9840088,0.36593014,298.9840088,0.3991664648,298.9840088,0.4183096588,
298.0102539,-0.0001898579649,298.0102539,0.1758746356,298.0102539,0.1881712824,298.0102539,0.193655327,298.0102539,0.1989614516,298.0102539,0.2161157578,298.0102539,0.230790481,298.0102539,0.2439549267,298.0102539,0.2672260702,298.0102539,0.3037627339,298.0102539,0.3248149455,298.0102539,0.3260421753,298.0102539,0.3727293611,298.0102539,0.3914630711,298.0102539,0.4228677452,298.0102539,0.4467953742,
296.9974365,0.0002847872383,296.9974365,0.1989573985,296.9974365,0.2079381496,296.9974365,0.2094948143,296.9974365,0.2196696103,296.9974365,0.2357593328,296.9974365,0.248623088,296.9974365,0.2635090351,296.9974365,0.287185818,296.9974365,0.3240136504,296.9974365,0.3468333185,296.9974365,0.3490869701,296.9974365,0.4007602334,296.9974365,0.4208263159,296.9974365,0.452784121,296.9974365,0.4712506831,
295.9844666,0.0002757472103,295.9844666,0.2188622057,295.9844666,0.230686605,295.9844666,0.2372184396,295.9844666,0.2471902519,295.9844666,0.2627445459,295.9844666,0.2781091332,295.9844666,0.2923283875,295.9844666,0.3169761896,295.9844666,0.3555378318,295.9844666,0.3742623925,295.9844666,0.3788625002,295.9844666,0.4256275892,295.9844666,0.4466291964,295.9844666,0.4812249541,295.9844666,0.5097103119,
295.010376,-0.000401616242,295.010376,0.2475175261,295.010376,0.2579211295,295.010376,0.2657927275,295.010376,0.2769946754,295.010376,0.2891088426,295.010376,0.3089470565,295.010376,0.3204549253,295.010376,0.3447944224,295.010376,0.3815017641,295.010376,0.4124887586,295.010376,0.4076427817,295.010376,0.460829407,295.010376,0.4822097719,295.010376,0.5148172379,295.010376,0.5440459847,
293.9971924,-0.0004210123443,293.9971924,0.2786720395,293.9971924,0.2877106667,293.9971924,0.294621557,293.9971924,0.3054796457,293.9971924,0.3228368759,293.9971924,0.3374193907,293.9971924,0.3492454886,293.9971924,0.3764309883,293.9971924,0.4227181673,293.9971924,0.4429826736,293.9971924,0.4508396685,293.9971924,0.4966317713,293.9971924,0.518081069,293.9971924,0.5475361943,293.9971924,0.5763832331,
292.9838867,-0.0001988622389,292.9838867,0.3154911995,292.9838867,0.3258378208,292.9838867,0.3272380829,292.9838867,0.3399375379,292.9838867,0.3597409129,292.9838867,0.3730110824,292.9838867,0.3949716687,292.9838867,0.4168691933,292.9838867,0.4574323595,292.9838867,0.4856989682,292.9838867,0.4836563766,292.9838867,0.5365157127,292.9838867,0.5638298988,292.9838867,0.5962435007,292.9838867,0.6254208088,
292.0094299,-0.0007218254032,292.0094299,0.3468419611,292.0094299,0.3623175621,292.0094299,0.3642564714,292.0094299,0.3767090142,292.0094299,0.3964519203,292.0094299,0.4088865221,292.0094299,0.4273290336,292.0094299,0.4546065629,292.0094299,0.497245729,292.0094299,0.5247434378,292.0094299,0.5246298313,292.0094299,0.5763342977,292.0094299,0.6047313809,292.0094299,0.6350633502,292.0094299,0.6679882407,
290.9959106,0.0002590663789,290.9959106,0.3806155324,290.9959106,0.3935188353,290.9959106,0.3950351775,290.9959106,0.4087854624,290.9959106,0.4298284054,290.9959106,0.4428530633,290.9959106,0.4581852555,290.9959106,0.4880017042,290.9959106,0.5259158015,290.9959106,0.5564599037,290.9959106,0.5573430061,290.9959106,0.6113998294,290.9959106,0.63359797,290.9959106,0.6765731573,290.9959106,0.7050895691,
289.9822388,-0.0002209581726,289.9822388,0.4006849527,289.9822388,0.4194764197,289.9822388,0.4170327485,289.9822388,0.4310613573,289.9822388,0.4463503659,289.9822388,0.466478616,289.9822388,0.4851490259,289.9822388,0.5143266916,289.9822388,0.5517606139,289.9822388,0.5803720355,289.9822388,0.5843493342,289.9822388,0.6437953711,289.9822388,0.6646496654,289.9822388,0.7016732693,289.9822388,0.7352793217,
289.0074768,-0.000360907492,289.0074768,0.4242754281,289.0074768,0.4401410818,289.0074768,0.4413607717,289.0074768,0.4565317035,289.0074768,0.474082768,289.0074768,0.4901814461,289.0074768,0.5057128072,289.0074768,0.5359194279,289.0074768,0.5776949525,289.0074768,0.6076066494,289.0074768,0.6107959747,289.0074768,0.6653733253,289.0074768,0.694164753,289.0074768,0.7342144847,289.0074768,0.7608034611,
287.9935608,-6.212628136E-007,287.9935608,0.4511963725,287.9935608,0.4715346694,287.9935608,0.4775927365,287.9935608,0.4971249104,287.9935608,0.5129967332,287.9935608,0.530387044,287.9935608,0.5415449142,287.9935608,0.5729615688,287.9935608,0.6183029413,287.9935608,0.6441699266,287.9935608,0.6553182006,287.9935608,0.7079831362,287.9935608,0.7328028083,287.9935608,0.7698240876,287.9935608,0.8032026887,
287.0185547,-0.0004818846064,287.0185547,0.4910385907,287.0185547,0.5088447332,287.0185547,0.5166864395,287.0185547,0.5266295671,287.0185547,0.5478287339,287.0185547,0.5649999976,287.0185547,0.5792609453,287.0185547,0.6140429974,287.0185547,0.6589352489,287.0185547,0.6830831766,287.0185547,0.685854435,287.0185547,0.7496818304,287.0185547,0.7733774185,287.0185547,0.8122691512,287.0185547,0.8456909657,
286.0044556,2.342743392E-005,286.0044556,0.5320714712,286.0044556,0.5484496951,286.0044556,0.5543884039,286.0044556,0.5721878409,286.0044556,0.5868479013,286.0044556,0.6053999662,286.0044556,0.6218015552,286.0044556,0.6580369473,286.0044556,0.6930273771,286.0044556,0.7252905965,286.0044556,0.728811264,286.0044556,0.7970560193,286.0044556,0.8149698973,286.0044556,0.8550134301,286.0044556,0.8879828453,
284.9902039,0.0003968060191,284.9902039,0.5605013967,284.9902039,0.5806498528,284.9902039,0.5845984221,284.9902039,0.5985382795,284.9902039,0.6198654175,284.9902039,0.6352757215,284.9902039,0.6549052,284.9902039,0.6886203885,284.9902039,0.732732892,284.9902039,0.7655907273,284.9902039,0.7599227428,284.9902039,0.8277229071,284.9902039,0.8518378139,284.9902039,0.8950154185,284.9902039,0.9321283698,
284.0148926,0.0002518658293,284.0148926,0.5798956156,284.0148926,0.5982485414,284.0148926,0.6015481353,284.0148926,0.617588222,284.0148926,0.6371116638,284.0148926,0.6577828526,284.0148926,0.6738472581,284.0148926,0.7080506086,284.0148926,0.7533018589,284.0148926,0.783888936,284.0148926,0.7824755907,284.0148926,0.8507523537,284.0148926,0.8760887384,284.0148926,0.9163559079,284.0148926,0.9509341717,
283.0004272,0.0004099424114,283.0004272,0.5937539339,283.0004272,0.6128568053,283.0004272,0.6158536077,283.0004272,0.6334462166,283.0004272,0.6541363597,283.0004272,0.6720451117,283.0004272,0.6883081198,283.0004272,0.7208608389,283.0004272,0.7682154775,283.0004272,0.7983905077,283.0004272,0.8004242182,283.0004272,0.8691083193,283.0004272,0.8966529965,283.0004272,0.9355178475,283.0004272,0.9710848331,
281.9858398,0.0002319484338,281.9858398,0.6024836302,281.9858398,0.6219881773,281.9858398,0.6238462925,281.9858398,0.6430297494,281.9858398,0.6675540209,281.9858398,0.6840853095,281.9858398,0.6994643211,281.9858398,0.7334926724,281.9858398,0.7819544077,281.9858398,0.8130931854,281.9858398,0.8125306368,281.9858398,0.8789259791,281.9858398,0.9090142846,281.9858398,0.9494729042,281.9858398,0.9852728248,
281.0101624,-6.269128789E-005,281.0101624,0.6138344407,281.0101624,0.6359322667,281.0101624,0.6371975541,281.0101624,0.6565002203,281.0101624,0.6733793616,281.0101624,0.6937046051,281.0101624,0.7120410204,281.0101624,0.7457662225,281.0101624,0.7932466269,281.0101624,0.8196878433,281.0101624,0.828358829,281.0101624,0.8948883414,281.0101624,0.9266366959,281.0101624,0.9658359289,281.0101624,1.00104475,
279.9953918,-0.0002347740374,279.9953918,0.6247576475,279.9953918,0.6436120272,279.9953918,0.6489080787,279.9953918,0.6705304384,279.9953918,0.6884894967,279.9953918,0.7057878971,279.9953918,0.7245360613,279.9953918,0.7591592073,279.9953918,0.8065947294,279.9953918,0.8378539681,279.9953918,0.8362159729,279.9953918,0.9085711241,279.9953918,0.9402676821,279.9953918,0.9790359735,279.9953918,1.015626311,
279.0195007,0.0006788202445,279.0195007,0.6331064701,279.0195007,0.6545491815,279.0195007,0.6586484313,279.0195007,0.6774408221,279.0195007,0.6962994933,279.0195007,0.7164900899,279.0195007,0.7336108088,279.0195007,0.7695839405,279.0195007,0.8194750547,279.0195007,0.8454970121,279.0195007,0.845483005,279.0195007,0.9210969806,279.0195007,0.9492827654,279.0195007,0.9923850894,279.0195007,1.028961301,
278.0044861,-0.0005445581046,278.0044861,0.6387261152,278.0044861,0.6600103378,278.0044861,0.6625240445,278.0044861,0.6810600162,278.0044861,0.7004258633,278.0044861,0.7215244174,278.0044861,0.7390692234,278.0044861,0.7753970027,278.0044861,0.8212841749,278.0044861,0.8543076515,278.0044861,0.853634119,278.0044861,0.9260838032,278.0044861,0.9565843344,278.0044861,0.997801125,278.0044861,1.036586642,
276.9893494,3.38601676E-005,276.9893494,0.6417734623,276.9893494,0.6615296602,276.9893494,0.6650720835,276.9893494,0.6859292984,276.9893494,0.7038167715,276.9893494,0.7240209579,276.9893494,0.7443227172,276.9893494,0.7784187794,276.9893494,0.8248329163,276.9893494,0.8611422777,276.9893494,0.8592558503,276.9893494,0.9317985177,276.9893494,0.9641821384,276.9893494,1.00507915,276.9893494,1.039491534,
276.0131226,-0.0008786123362,276.0131226,0.6398724914,276.0131226,0.6599983573,276.0131226,0.6648154259,276.0131226,0.6840170622,276.0131226,0.7024510503,276.0131226,0.7265618443,276.0131226,0.7456336617,276.0131226,0.7751211524,276.0131226,0.8278232217,276.0131226,0.8633428216,276.0131226,0.8555074334,276.0131226,0.9324458241,276.0131226,0.9659537077,276.0131226,1.007298112,276.0131226,1.040710807,
274.9977722,0.0005504772998,274.9977722,0.6393449306,274.9977722,0.6568122506,274.9977722,0.666026175,274.9977722,0.6816208363,274.9977722,0.7044442892,274.9977722,0.7259696126,274.9977722,0.7417546511,274.9977722,0.7777060866,274.9977722,0.8283161521,274.9977722,0.8622684479,274.9977722,0.8590866923,274.9977722,0.9314755797,274.9977722,0.9593444467,274.9977722,1.009580731,274.9977722,1.045446634,
273.9822998,-0.0005103783915,273.9822998,0.6375738382,273.9822998,0.6582563519,273.9822998,0.6597137451,273.9822998,0.6822721362,273.9822998,0.7007524967,273.9822998,0.7211114168,273.9822998,0.7401887774,273.9822998,0.7780106068,273.9822998,0.8255866766,273.9822998,0.8573223352,273.9822998,0.8593901396,273.9822998,0.9294911027,273.9822998,0.966229558,273.9822998,1.006672382,273.9822998,1.043283224,
273.0057678,-0.001350543345,273.0057678,0.6307446957,273.0057678,0.650138557,273.0057678,0.6559199691,273.0057678,0.6743804812,273.0057678,0.6960344315,273.0057678,0.7155178785,273.0057678,0.7351379991,273.0057678,0.769803822,273.0057678,0.8186247349,273.0057678,0.8538017869,273.0057678,0.8527026176,273.0057678,0.92671597,273.0057678,0.9560258985,273.0057678,1.000805855,273.0057678,1.035828829,
271.9901123,0.0001452186698,271.9901123,0.6255526543,271.9901123,0.6481737494,271.9901123,0.6519969702,271.9901123,0.6704736352,271.9901123,0.6911321282,271.9901123,0.7124490738,271.9901123,0.7321175337,271.9901123,0.7671662569,271.9901123,0.815841198,271.9901123,0.8492982984,271.9901123,0.8503015041,271.9901123,0.919694066,271.9901123,0.9534639716,271.9901123,0.9935539365,271.9901123,1.037798166,
271.0133667,0.0006976173609,271.0133667,0.6238643527,271.0133667,0.6445904374,271.0133667,0.6493564844,271.0133667,0.6682056785,271.0133667,0.6881747842,271.0133667,0.707795918,271.0133667,0.7281318903,271.0133667,0.7623136044,271.0133667,0.8138260245,271.0133667,0.8454831839,271.0133667,0.8461388946,271.0133667,0.9142327309,271.0133667,0.9482277036,271.0133667,0.9928936958,271.0133667,1.02671504,
269.997467,-0.0007246681489,269.997467,0.6189572811,269.997467,0.6395519376,269.997467,0.6434357762,269.997467,0.6644776464,269.997467,0.6844648123,269.997467,0.7050923705,269.997467,0.7236229777,269.997467,0.759275794,269.997467,0.8066955805,269.997467,0.8408939838,269.997467,0.8416253924,269.997467,0.9132146835,269.997467,0.9473312497,269.997467,0.9906298518,269.997467,1.024245143,
268.9814758,-0.0002346187975,268.9814758,0.6143539548,268.9814758,0.635659337,268.9814758,0.6402757168,268.9814758,0.6604975462,268.9814758,0.6803539395,268.9814758,0.7003918886,268.9814758,0.7190726399,268.9814758,0.7537350655,268.9814758,0.8058794141,268.9814758,0.8365849257,268.9814758,0.8365997076,268.9814758,0.9093586802,268.9814758,0.9407252669,268.9814758,0.9807264805,268.9814758,1.018754363,
268.004425,-0.0007891670102,268.004425,0.6056580544,268.004425,0.6270952225,268.004425,0.6308913231,268.004425,0.648063302,268.004425,0.6731863618,268.004425,0.6906308532,268.004425,0.7102462649,268.004425,0.7443912029,268.004425,0.7944137454,268.004425,0.8274744749,268.004425,0.8310775161,268.004425,0.8992087841,268.004425,0.9319981933,268.004425,0.9695909619,268.004425,1.013334513,
266.9881897,0.0008071233169,266.9881897,0.5945624709,266.9881897,0.6164656281,266.9881897,0.6220268607,266.9881897,0.6427006721,266.9881897,0.6615349054,266.9881897,0.681537807,266.9881897,0.7010620236,266.9881897,0.7348248959,266.9881897,0.7871621251,266.9881897,0.8187176585,266.9881897,0.8174618483,266.9881897,0.8901543617,266.9881897,0.9248425364,266.9881897,0.9619761109,266.9881897,1.000630379,
266.0109253,0.001159477513,266.0109253,0.588962853,266.0109253,0.611438632,266.0109253,0.6121906042,266.0109253,0.6341494322,266.0109253,0.6533474326,266.0109253,0.6735530496,266.0109253,0.6959365606,266.0109253,0.7265436649,266.0109253,0.7794260383,266.0109253,0.8106216192,266.0109253,0.8121207356,266.0109253,0.8791339397,266.0109253,0.9146594405,266.0109253,0.9533295631,266.0109253,0.9923918247,
264.9945068,-0.00131849153,264.9945068,0.5788667202,264.9945068,0.6022569537,264.9945068,0.6067047715,264.9945068,0.6211649179,264.9945068,0.6441165805,264.9945068,0.6637939215,264.9945068,0.6820739508,264.9945068,0.7181131244,264.9945068,0.7684562802,264.9945068,0.7986510992,264.9945068,0.7998139262,264.9945068,0.8696339726,264.9945068,0.8999084234,264.9945068,0.9449645281,264.9945068,0.9765734076,
264.0170593,0.00139555207,264.0170593,0.5684789419,264.0170593,0.5896136761,264.0170593,0.5936309695,264.0170593,0.6137302518,264.0170593,0.631115973,264.0170593,0.6522412896,264.0170593,0.6715648174,264.0170593,0.7049019337,264.0170593,0.7553519607,264.0170593,0.7864553332,264.0170593,0.7860407829,264.0170593,0.8647405505,264.0170593,0.8844568729,264.0170593,0.934671104,264.0170593,0.9679603577,
263.0003967,-0.0001593247871,263.0003967,0.5534039736,263.0003967,0.5760322809,263.0003967,0.5820173025,263.0003967,0.5990364552,263.0003967,0.6203213334,263.0003967,0.6401559711,263.0003967,0.6574169993,263.0003967,0.6925928593,263.0003967,0.7434256673,263.0003967,0.7747956514,263.0003967,0.7746321559,263.0003967,0.8457280397,263.0003967,0.8791404366,263.0003967,0.9209805727,263.0003967,0.9569032192,
261.9836426,-0.001407724689,261.9836426,0.5458934903,261.9836426,0.5668225884,261.9836426,0.5717762709,261.9836426,0.5881054997,261.9836426,0.6093629599,261.9836426,0.6280295849,261.9836426,0.649430275,261.9836426,0.6823596954,261.9836426,0.734592557,261.9836426,0.7647790909,261.9836426,0.763961494,261.9836426,0.8351179361,261.9836426,0.8645890355,261.9836426,0.912255764,261.9836426,0.9434710741,
261.0058899,-1.501383622E-006,261.0058899,0.5360153317,261.0058899,0.5582850575,261.0058899,0.561774075,261.0058899,0.5816845894,261.0058899,0.6036148071,261.0058899,0.6209322214,261.0058899,0.6405566335,261.0058899,0.6750515699,261.0058899,0.724527657,261.0058899,0.7570835948,261.0058899,0.7570448518,261.0058899,0.8275844455,261.0058899,0.8561404943,261.0058899,0.9006311297,261.0058899,0.9409939647,
259.9889221,-0.001534859301,259.9889221,0.529078722,259.9889221,0.5515221357,259.9889221,0.5573630333,259.9889221,0.5748460889,259.9889221,0.5943945646,259.9889221,0.6153553128,259.9889221,0.6316080093,259.9889221,0.6674365401,259.9889221,0.7184426785,259.9889221,0.7509366274,259.9889221,0.7506623864,259.9889221,0.8195647001,259.9889221,0.8494310379,259.9889221,0.8940082788,259.9889221,0.9287444353,
259.0109558,-0.000334628392,259.0109558,0.5259160995,259.0109558,0.5456562042,259.0109558,0.5502135158,259.0109558,0.569288671,259.0109558,0.5906001329,259.0109558,0.6100003123,259.0109558,0.6276429296,259.0109558,0.6640635729,259.0109558,0.7098271251,259.0109558,0.7457954288,259.0109558,0.7463639379,259.0109558,0.8172183633,259.0109558,0.845901072,259.0109558,0.8900492191,259.0109558,0.9252960086,
257.9937744,-0.001471761032,257.9937744,0.5141028762,257.9937744,0.5309012532,257.9937744,0.5370828509,257.9937744,0.5589368343,257.9937744,0.5796730518,257.9937744,0.5952596664,257.9937744,0.6168217063,257.9937744,0.6511469483,257.9937744,0.6965450048,257.9937744,0.7328088284,257.9937744,0.7319962978,257.9937744,0.8069326282,257.9937744,0.8366153836,257.9937744,0.8785594702,257.9937744,0.9123327136,
257.0155945,-0.002660316182,257.0155945,0.4935153425,257.0155945,0.5138637424,257.0155945,0.5233358741,257.0155945,0.5415878296,257.0155945,0.5622299314,257.0155945,0.5794560909,257.0155945,0.5986981392,257.0155945,0.635009408,257.0155945,0.6841704249,257.0155945,0.718695879,257.0155945,0.7179217339,257.0155945,0.7926142216,257.0155945,0.8170844316,257.0155945,0.8660395741,257.0155945,0.9011242986,
