baseline,,b0,,p0,,p0,,b1,,p1,,b2,,p2,,b3,,p3,,4,,p4,,b5,,p5,,p6,,b6,,p6,,b7,,p7,,b8,,p8,,b9,,p9,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
341.996582,-7.853092393E-005,341.996582,0.07262770087,341.996582,2.453286409,341.996582,0.4544822574,341.996582,0.0001006821985,341.996582,0.7038326263,341.996582,-0.0002022776171,341.996582,0.6116969585,341.996582,0.0003379433474,341.996582,0.4652521312,341.996582,0.0001253061637,341.996582,0.4777564704,341.996582,-0.0001209224065,341.996582,0.608279109,341.996582,0.0003454043763,341.996582,-0.0003515444405,341.996582,0.6934953928,341.996582,0.0002757990151,341.996582,0.6706855297,341.996582,0.0001534791372,341.996582,0.5150738358,341.996582,0.00013897811,341.996582,0.4641440809,
340.9840393,-0.0003655113396,340.9840393,0.07579435408,340.9840393,2.508066416,340.9840393,0.444000572,340.9840393,-0.0002773572342,340.9840393,0.6874323487,340.9840393,-0.0003895126283,340.9840393,0.5966348052,340.9840393,-0.0002063656721,340.9840393,0.4540209472,340.9840393,-5.1147661E-005,340.9840393,0.4667358398,340.9840393,-0.0005694284919,340.9840393,0.5945148468,340.9840393,-0.0005840087542,340.9840393,-0.0008848640136,340.9840393,0.6762663126,340.9840393,-0.0001484047825,340.9840393,0.6560553908,340.9840393,-0.0001062747833,340.9840393,0.5034213662,340.9840393,-1.703263297E-005,340.9840393,0.4553258717,
340.0102844,-0.0007203781861,340.0102844,0.07532861084,340.0102844,2.492745876,340.0102844,0.4350234568,340.0102844,-0.0003361286072,340.0102844,0.6742326021,340.0102844,0.0001674886153,340.0102844,0.5846069455,340.0102844,0.0003991638077,340.0102844,0.4440257251,340.0102844,-0.0001993797196,340.0102844,0.4569624364,340.0102844,-0.0008260118193,340.0102844,0.5821943283,340.0102844,-6.051717719E-005,340.0102844,-0.0004414936702,340.0102844,0.6611635685,340.0102844,0.0003780219413,340.0102844,0.6406416893,340.0102844,-0.0007178455708,340.0102844,0.4914859533,340.0102844,-0.000452096021,340.0102844,0.4455289841,
338.9974976,5.477816376E-005,338.9974976,0.07546564192,338.9974976,2.477961063,338.9974976,0.4266678095,338.9974976,0.0004133626062,338.9974976,0.6611741185,338.9974976,-0.0004673008516,338.9974976,0.5748576522,338.9974976,0.0001312358072,338.9974976,0.4372414649,338.9974976,0.0002170045045,338.9974976,0.4496730566,338.9974976,-0.0004047713883,338.9974976,0.5699815154,338.9974976,0.0001111167876,338.9974976,-0.0007010471309,338.9974976,0.6495733261,338.9974976,1.465170499E-005,338.9974976,0.6305759549,338.9974976,0.0001884907542,338.9974976,0.4835770726,338.9974976,0.0004273804661,338.9974976,0.4361284375,
337.9845581,-0.000261731795,337.9845581,0.07496207207,337.9845581,2.45532155,337.9845581,0.4164594412,337.9845581,0.0003292907786,337.9845581,0.644915998,337.9845581,-2.122644219E-006,337.9845581,0.5606949925,337.9845581,0.0001535568153,337.9845581,0.4266529679,337.9845581,0.0003405857715,337.9845581,0.4389775693,337.9845581,-0.0002618352883,337.9845581,0.5580828786,337.9845581,-0.0004286153708,337.9845581,-0.001109710312,337.9845581,0.6344777942,337.9845581,-0.0002809789439,337.9845581,0.6148862839,337.9845581,-0.0005588289932,337.9845581,0.472807318,337.9845581,-0.0002488481696,337.9845581,0.4277690351,
337.0104675,2.190008126E-005,337.0104675,0.07559113204,337.0104675,2.440061808,337.0104675,0.4067777395,337.0104675,6.712750474E-005,337.0104675,0.6327360868,337.0104675,-6.471009692E-005,337.0104675,0.5476396084,337.0104675,9.024786414E-005,337.0104675,0.4173551798,337.0104675,0.0004218095273,337.0104675,0.4288686812,337.0104675,-0.0003668045392,337.0104675,0.5466243029,337.0104675,-0.0001994832273,337.0104675,-0.0002725972154,337.0104675,0.6194956303,337.0104675,-0.0001123823313,337.0104675,0.6021869183,337.0104675,8.801238209E-007,337.0104675,0.4621296525,337.0104675,0.0001499056234,337.0104675,0.4176118374,
335.9972229,0.0001651579951,335.9972229,0.07367476821,335.9972229,2.447318077,335.9972229,0.3969138861,335.9972229,0.0001706997282,335.9972229,0.6163316369,335.9972229,2.391929411E-005,335.9972229,0.5352627039,335.9972229,-2.065651097E-005,335.9972229,0.4079600871,335.9972229,3.932256732E-005,335.9972229,0.4192115664,335.9972229,-0.0003705806739,335.9972229,0.5328200459,335.9972229,-0.0003807709436,335.9972229,-0.0005739267217,335.9972229,0.6070350409,335.9972229,0.0004888986005,335.9972229,0.5883718729,335.9972229,0.0001667894248,335.9972229,0.4508530796,335.9972229,0.0003931527899,335.9972229,0.4077722132,
334.9839172,0.0002210447565,334.9839172,0.07544346899,334.9839172,2.485833168,334.9839172,0.3902811408,334.9839172,-0.0003475612029,334.9839172,0.603723824,334.9839172,-0.0001085521872,334.9839172,0.5252212882,334.9839172,0.0001955348416,334.9839172,0.3985631764,334.9839172,0.00023461612,334.9839172,0.4101543427,334.9839172,0.0002018280065,334.9839172,0.5210001469,334.9839172,0.0002104521263,334.9839172,-0.0002116956166,334.9839172,0.5916417241,334.9839172,0.0003196281032,334.9839172,0.5747610927,334.9839172,0.0003663891985,334.9839172,0.4415546358,334.9839172,-3.675651897E-005,334.9839172,0.3988621831,
334.0093994,-9.514639532E-005,334.0093994,0.07298238575,334.0093994,2.426038027,334.0093994,0.382030338,334.0093994,4.411193004E-005,334.0093994,0.5911083817,334.0093994,3.758805178E-005,334.0093994,0.5144487023,334.0093994,8.473303751E-005,334.0093994,0.3900851011,334.0093994,0.0004206176382,334.0093994,0.4016017914,334.0093994,-0.0005043281126,334.0093994,0.5095415115,334.0093994,-0.0004729896027,334.0093994,-0.0006629510899,334.0093994,0.5789377093,334.0093994,-0.000145403028,334.0093994,0.5620914102,334.0093994,-0.0001058089474,334.0093994,0.4323598444,334.0093994,-6.11901196E-005,334.0093994,0.3906502724,
332.9957581,-7.247466419E-005,332.9957581,0.07323712111,332.9957581,2.405293226,332.9957581,0.3726996183,332.9957581,0.0002187138452,332.9957581,0.5762298703,332.9957581,-0.0001105707779,332.9957581,0.5014513135,332.9957581,0.0004527744313,332.9957581,0.3812268376,332.9957581,0.0001638632093,332.9957581,0.3919773996,332.9957581,-0.000186494246,332.9957581,0.4980271161,332.9957581,4.092764357E-005,332.9957581,-0.0003816502867,332.9957581,0.5637598634,332.9957581,0.0001854348811,332.9957581,0.5497037768,332.9957581,-0.0004162539262,332.9957581,0.4223213792,332.9957581,0.0001592278859,332.9957581,0.3812591136,
331.9820251,-0.0002767881087,331.9820251,0.07499049604,331.9820251,2.407308578,331.9820251,0.3641741276,331.9820251,-0.0003841331636,331.9820251,0.56338799,331.9820251,-0.0001409003598,331.9820251,0.4891753793,331.9820251,0.0002037703671,331.9820251,0.3722644746,331.9820251,0.0002639099548,331.9820251,0.382348448,331.9820251,-0.0005574329407,331.9820251,0.4868425429,331.9820251,-0.0002500382252,331.9820251,-0.0009130213875,331.9820251,0.5513816476,331.9820251,-2.433274176E-006,331.9820251,0.5361930728,331.9820251,-0.0001157983861,331.9820251,0.4117198288,331.9820251,0.0002797361813,331.9820251,0.3720883727,
331.0071411,-8.981502469E-005,331.0071411,0.07479662448,331.0071411,2.397098541,331.0071411,0.3538695276,331.0071411,0.0004252816434,331.0071411,0.5480819941,331.0071411,-0.0001391406695,331.0071411,0.4772938192,331.0071411,0.0003270370071,331.0071411,0.3623057902,331.0071411,0.000589383184,331.0071411,0.3736792207,331.0071411,-0.0001148667361,331.0071411,0.4742414653,331.0071411,9.987955127E-005,331.0071411,-0.0003087615769,331.0071411,0.5361996293,331.0071411,0.0003508965892,331.0071411,0.5215482116,331.0071411,0.0003344460274,331.0071411,0.4026607871,331.0071411,0.0004238565161,331.0071411,0.3634067178,
329.993103,-0.0004175986978,329.993103,0.07484742999,329.993103,2.421595573,329.993103,0.3465098739,329.993103,-3.028552783E-005,329.993103,0.5352673531,329.993103,0.000140402306,329.993103,0.4673873782,329.993103,-0.0003488027432,329.993103,0.3544227183,329.993103,0.0003298606898,329.993103,0.3643373549,329.993103,-0.0001964818221,329.993103,0.4632464349,329.993103,-9.763089474E-005,329.993103,-0.0001263051527,329.993103,0.5255551338,329.993103,0.0003566997766,329.993103,0.5112460852,329.993103,0.0004110824666,329.993103,0.3930356503,329.993103,0.0001271704969,329.993103,0.3551469743,
329.0179749,-5.787716873E-005,329.0179749,0.07452145964,329.0179749,2.391196012,329.0179749,0.3391403854,329.0179749,-4.462511788E-005,329.0179749,0.5234764814,329.0179749,-0.0001551327878,329.0179749,0.4562252462,329.0179749,0.0001798411686,329.0179749,0.3470396101,329.0179749,0.0002306016395,329.0179749,0.3565862775,329.0179749,-0.0005767703988,329.0179749,0.4537255168,329.0179749,-0.0005637927097,329.0179749,-0.00147428934,329.0179749,0.5139329433,329.0179749,0.0004955070326,329.0179749,0.4983939528,329.0179749,0.0004174305941,329.0179749,0.3842020631,329.0179749,-6.543479685E-005,329.0179749,0.3479770422,
328.0036926,-0.0003389738558,328.0036926,0.07359839976,328.0036926,2.419694662,328.0036926,0.3314841986,328.0036926,-0.0005407834542,328.0036926,0.5118997693,328.0036926,-0.0005256846198,328.0036926,0.4456038475,328.0036926,0.0001009411208,328.0036926,0.3396409452,328.0036926,9.498600411E-005,328.0036926,0.3493778408,328.0036926,-0.0008353646263,328.0036926,0.4432740808,328.0036926,-0.0003663389944,328.0036926,-0.0007462205249,328.0036926,0.5025435686,328.0036926,-0.0006134781288,328.0036926,0.487383455,328.0036926,6.378770922E-005,328.0036926,0.3754239082,328.0036926,0.0001946802222,328.0036926,0.3396303952,
326.9892578,-0.0008846573182,326.9892578,0.07424450666,326.9892578,2.392955303,326.9892578,0.3247737885,326.9892578,0.0004491207364,326.9892578,0.5003890991,326.9892578,-7.030060078E-005,326.9892578,0.4360806942,326.9892578,0.0002645834174,326.9892578,0.3310219347,326.9892578,0.0003190840944,326.9892578,0.3412273824,326.9892578,-0.0001893404697,326.9892578,0.4331422448,326.9892578,-8.764104859E-005,326.9892578,-0.001328246668,326.9892578,0.4899472594,326.9892578,9.345840226E-005,326.9892578,0.4772676229,326.9892578,0.0002406767453,326.9892578,0.3677482605,326.9892578,0.0004876547027,326.9892578,0.3315113783,
326.0137329,0.0002548444609,326.0137329,0.07447395474,326.0137329,2.380615234,326.0137329,0.3175702095,326.0137329,0.0004909459385,326.0137329,0.4901018143,326.0137329,0.0002937238314,326.0137329,0.4272223413,326.0137329,0.0002639617596,326.0137329,0.3245959282,326.0137329,0.0006517279544,326.0137329,0.3348624408,326.0137329,-0.0002408280416,326.0137329,0.4241571724,326.0137329,0.0002680024481,326.0137329,-0.001118695596,326.0137329,0.4805365503,326.0137329,0.0005952154752,326.0137329,0.4671226442,326.0137329,0.0005397470668,326.0137329,0.3597571254,326.0137329,0.0002711624838,326.0137329,0.3254992068,
324.9990845,-0.001378205954,324.9990845,0.07280257344,324.9990845,2.414417028,324.9990845,0.3106348515,324.9990845,-0.0003756499791,324.9990845,0.4792618155,324.9990845,-0.0003074682027,324.9990845,0.4180704951,324.9990845,-0.0003480267769,324.9990845,0.3188571632,324.9990845,0.0001020803684,324.9990845,0.3275684118,324.9990845,-0.001257736469,324.9990845,0.4149316847,324.9990845,-0.000871068798,324.9990845,-0.001472019008,324.9990845,0.4698934853,324.9990845,9.099871386E-005,324.9990845,0.4582837224,324.9990845,9.956884605E-005,324.9990845,0.3516239822,324.9990845,6.922459579E-005,324.9990845,0.3188408911,
323.9842529,-6.315716746E-005,323.9842529,0.07378986478,323.9842529,2.337862015,323.9842529,0.3053912222,323.9842529,0.0003338242823,323.9842529,0.4706088006,323.9842529,-0.000351492723,323.9842529,0.4130548239,323.9842529,-0.0003476646671,323.9842529,0.3126602173,323.9842529,-0.0001843207428,323.9842529,0.3218842447,323.9842529,-0.000108500426,323.9842529,0.4088901579,323.9842529,-0.0001439538901,323.9842529,-0.001201103209,323.9842529,0.461440146,323.9842529,0.0001970628073,323.9842529,0.4486437738,323.9842529,-0.0005840087542,323.9842529,0.3460962474,323.9842529,0.0002546372416,323.9842529,0.3128609359,
323.0083618,0.0002812385501,323.0083618,0.07551421225,323.0083618,2.395147324,323.0083618,0.3004988432,323.0083618,0.00048275679,323.0083618,0.4637446105,323.0083618,0.0003395495296,323.0083618,0.4047154486,323.0083618,-3.851661313E-005,323.0083618,0.3083903491,323.0083618,0.0006393879303,323.0083618,0.3173242211,323.0083618,0.0001710363867,323.0083618,0.4017161429,323.0083618,0.0003025311162,323.0083618,-0.0002373094758,323.0083618,0.4545479119,323.0083618,0.0007517575286,323.0083618,0.4407761395,323.0083618,0.0007697538822,323.0083618,0.3408282399,323.0083618,-8.562234143E-005,323.0083618,0.3080544472,
321.9932861,0.00016337118,321.9932861,0.07545917481,321.9932861,2.339143991,321.9932861,0.2949720025,321.9932861,0.0005832658499,321.9932861,0.4561404288,321.9932861,0.0003616221657,321.9932861,0.3969578743,321.9932861,0.0008645971538,321.9932861,0.3025591671,321.9932861,0.0003783328575,321.9932861,0.3118361235,321.9932861,-0.0003496304271,321.9932861,0.3952095807,321.9932861,0.0002983087907,321.9932861,-0.0006027763593,321.9932861,0.4464058876,321.9932861,0.0005229524104,321.9932861,0.4334459603,321.9932861,0.001127813361,321.9932861,0.3335908055,321.9932861,0.0007997321663,321.9932861,0.3025823832,
321.0171509,-0.0004650253395,321.0171509,0.07441643625,321.0171509,2.33552742,321.0171509,0.2902559936,321.0171509,-2.774887071E-005,321.0171509,0.4482280016,321.0171509,-0.0004162539262,321.0171509,0.3903881907,321.0171509,-0.000162015931,321.0171509,0.2971736491,321.0171509,0.0001164506975,321.0171509,0.3059217334,321.0171509,-0.0004538026988,321.0171509,0.3884425461,321.0171509,-0.0006011736114,321.0171509,-0.0008630084922,321.0171509,0.4385581613,321.0171509,0.0002473331988,321.0171509,0.4267811477,321.0171509,-0.0001979307708,321.0171509,0.3282882869,321.0171509,-0.0003512857947,321.0171509,0.2969800234,
320.0018311,-0.0006721523823,320.0018311,0.07313846797,320.0018311,2.437734604,320.0018311,0.2864073515,320.0018311,-7.330287917E-005,320.0018311,0.4425983131,320.0018311,-0.001253916416,320.0018311,0.385986954,320.0018311,-0.001068499754,320.0018311,0.2927624583,320.0018311,0.0001547221036,320.0018311,0.3028227985,320.0018311,-0.0003350422485,320.0018311,0.3833393455,320.0018311,-0.0004593881895,320.0018311,-0.001317510847,320.0018311,0.4333522916,320.0018311,-8.903859998E-005,320.0018311,0.4216520786,320.0018311,-0.0003936506691,320.0018311,0.3241118193,320.0018311,0.0002264318173,320.0018311,0.2936632335,
318.9863586,-0.0001085521872,318.9863586,0.07415793091,318.9863586,2.35656786,318.9863586,0.283587873,318.9863586,0.0002826113778,318.9863586,0.4386397004,318.9863586,-0.0001402275375,318.9863586,0.381565094,318.9863586,0.0003248609428,318.9863586,0.2903344333,318.9863586,0.0003371143539,318.9863586,0.2992086112,318.9863586,-0.0004742825113,318.9863586,0.3797912896,318.9863586,-0.0001371739636,318.9863586,-0.0004374595592,318.9863586,0.4292002618,318.9863586,0.0001078284404,318.9863586,0.41749084,318.9863586,0.0001894230518,318.9863586,0.3209436238,318.9863586,0.0005301833735,318.9863586,0.2907949388,
318.0098267,0.0002536271058,318.0098267,0.07498886436,318.0098267,2.402425766,318.0098267,0.2814621925,318.0098267,0.0003635393223,318.0098267,0.4350508749,318.0098267,0.0002011287725,318.0098267,0.3792228401,318.0098267,0.0003097324807,318.0098267,0.2876447439,318.0098267,0.0005812958698,318.0098267,0.2972566783,318.0098267,-0.0002438291267,318.0098267,0.3769626617,318.0098267,-6.305363786E-005,318.0098267,-0.0007311804802,318.0098267,0.425858438,318.0098267,0.0003847322951,318.0098267,0.4137239754,318.0098267,7.300456491E-005,318.0098267,0.3181995153,318.0098267,0.0004354389966,318.0098267,0.2887100577,
316.9941101,-0.0002992422087,316.9941101,0.07155754417,316.9941101,2.376373529,316.9941101,0.2790574431,316.9941101,0.0004579829692,316.9941101,0.4324809611,316.9941101,-3.59282385E-005,316.9941101,0.3763233125,316.9941101,0.0003965210344,316.9941101,0.2858763635,316.9941101,0.0005518510006,316.9941101,0.2951292396,316.9941101,-0.0009480992449,316.9941101,0.3749565184,316.9941101,-0.000261990499,316.9941101,-0.001082133735,316.9941101,0.4226913452,316.9941101,-9.675096953E-005,316.9941101,0.4110130668,316.9941101,-0.0003297138319,316.9941101,0.31615448,316.9941101,0.0005972114159,316.9941101,0.2862380445,
316.0173645,0.0009929292137,316.0173645,0.07479478419,316.0173645,2.361786842,316.0173645,0.2790733576,316.0173645,0.001307083759,316.0173645,0.4316931963,316.0173645,0.0009206258692,316.0173645,0.3758524656,316.0173645,0.0003932045947,316.0173645,0.2855413854,316.0173645,0.001651061117,316.0173645,0.2949956357,316.0173645,0.0006116759032,316.0173645,0.3739405274,316.0173645,0.0006654164754,316.0173645,0.0001605226716,316.0173645,0.4215889573,316.0173645,0.0006751387264,316.0173645,0.4107889533,316.0173645,0.001336320187,316.0173645,0.316200316,316.0173645,0.001774921198,316.0173645,0.2857511342,
315.0014038,0.0005491554621,315.0014038,0.07278490812,315.0014038,2.319851398,315.0014038,0.2779041231,315.0014038,0.000841694884,315.0014038,0.4313004017,315.0014038,0.000696580275,315.0014038,0.3759317994,315.0014038,0.001136429957,315.0014038,0.2857412994,315.0014038,0.0007922374061,315.0014038,0.2936441004,315.0014038,0.0004825494543,315.0014038,0.3739794195,315.0014038,0.0002793217427,315.0014038,0.0002679247409,315.0014038,0.4220133126,315.0014038,0.0009370467742,315.0014038,0.410320282,315.0014038,0.0008136068936,315.0014038,0.3157374859,315.0014038,0.001178113744,315.0014038,0.2845944464,
313.9852905,-0.0001488705748,313.9852905,0.07464004308,313.9852905,2.34850955,313.9852905,0.2771934867,313.9852905,-0.0001888229745,313.9852905,0.4320514798,313.9852905,-0.0003655630571,313.9852905,0.3759433925,313.9852905,-0.0009186009411,313.9852905,0.2850808501,313.9852905,0.0001467982511,313.9852905,0.2943775058,313.9852905,-0.0003358699614,313.9852905,0.3735384643,313.9852905,-9.887314081E-005,313.9852905,-0.0004454243463,313.9852905,0.4220750034,313.9852905,-0.0001607738668,313.9852905,0.4091472924,313.9852905,-0.0005737199099,313.9852905,0.3153820634,313.9852905,-0.0001488705748,313.9852905,0.2856781781,
313.0081482,-0.0001324124314,313.0081482,0.07391938567,313.0081482,2.379574776,313.0081482,0.2809990048,313.0081482,0.0007080922369,313.0081482,0.4341840744,313.0081482,0.00025779719,313.0081482,0.3800115585,313.0081482,0.0007270720671,313.0081482,0.2861593068,313.0081482,0.0005454231868,313.0081482,0.2966310382,313.0081482,0.0001686539472,313.0081482,0.3767597973,313.0081482,0.0004039571504,313.0081482,-0.0008000192465,313.0081482,0.4258099794,313.0081482,0.0007865839871,313.0081482,0.4135715067,313.0081482,-0.000358165853,313.0081482,0.3174363077,313.0081482,0.001206692541,313.0081482,0.2884058952,
311.9917908,-0.0001244936575,311.9917908,0.07325280458,311.9917908,2.404428482,311.9917908,0.2840646803,311.9917908,6.161297642E-005,311.9917908,0.4394488335,311.9917908,-0.0008229113882,311.9917908,0.3828335404,311.9917908,0.0003210787836,311.9917908,0.2899660468,311.9917908,0.0004425130319,311.9917908,0.2994283736,311.9917908,-0.0003953575797,311.9917908,0.3802444935,311.9917908,-0.0003539240279,311.9917908,-0.0007354702684,311.9917908,0.4305898845,311.9917908,0.0002573568781,311.9917908,0.4184650779,311.9917908,7.823444321E-005,311.9917908,0.3199974,311.9917908,0.0005034113419,311.9917908,0.2915605903,
311.0144348,0.0005462784902,311.0144348,0.07400605828,311.0144348,2.422812462,311.0144348,0.2890425622,311.0144348,0.0004693590454,311.0144348,0.4481475949,311.0144348,-9.659569332E-005,311.0144348,0.3887812495,311.0144348,0.0005274361465,311.0144348,0.2938367128,311.0144348,0.0008322801441,311.0144348,0.3053112924,311.0144348,-0.0002980522986,311.0144348,0.3874293864,311.0144348,-0.0004921239452,311.0144348,-0.0001822507475,311.0144348,0.4373100698,311.0144348,1.038039773E-005,311.0144348,0.4260217249,311.0144348,0.0007194748614,311.0144348,0.3276701272,311.0144348,0.0007407370722,311.0144348,0.2964335084,
309.9978333,-0.0005522106658,309.9978333,0.07315029204,309.9978333,2.389214039,309.9978333,0.294935286,309.9978333,-0.0008312308346,309.9978333,0.4560622573,309.9978333,-1.402996804E-005,309.9978333,0.3992781043,309.9978333,-0.000758727605,309.9978333,0.3013072014,309.9978333,0.0001493100426,309.9978333,0.3094895482,309.9978333,-0.0005472985213,309.9978333,0.3952849805,309.9978333,-0.0002946894092,309.9978333,-0.001341511263,309.9978333,0.4468907714,309.9978333,-0.0001000636257,309.9978333,0.43488428,309.9978333,-0.0001967923163,309.9978333,0.3334348202,309.9978333,0.000277379062,309.9978333,0.3020987213,
308.9811096,-0.0005166870542,308.9811096,0.07262703031,308.9811096,2.428081274,308.9811096,0.3016662598,308.9811096,0.0001079837966,308.9811096,0.4699513614,308.9811096,6.093984484E-005,308.9811096,0.4067489207,308.9811096,0.0004730906803,308.9811096,0.3101369143,308.9811096,0.0006329587777,308.9811096,0.3193838,308.9811096,0.0001029089181,308.9811096,0.4056367874,308.9811096,-0.0002351879812,308.9811096,-0.0004088575661,308.9811096,0.4594977498,308.9811096,0.0006592462305,308.9811096,0.4471421838,308.9811096,0.0003455857222,308.9811096,0.3430691063,308.9811096,0.0005604302278,308.9811096,0.3125196993,
308.0033875,-0.0002225105418,308.0033875,0.07269964367,308.0033875,2.402637005,308.0033875,0.3129701018,308.0033875,-0.000122061072,308.0033875,0.4905083477,308.0033875,-0.0003992369166,308.0033875,0.4227377474,308.0033875,0.000138227173,308.0033875,0.3216307759,308.0033875,0.0001257981348,308.0033875,0.3297452629,308.0033875,-0.0004160987446,308.0033875,0.4193278253,308.0033875,-0.0003319900425,308.0033875,-0.0008345378446,308.0033875,0.4782086611,308.0033875,0.0003328139428,308.0033875,0.4637931883,308.0033875,5.609851723E-005,308.0033875,0.3547323942,308.0033875,0.0003201980144,308.0033875,0.3216373622,
306.9863892,-0.0002065726585,306.9863892,0.07229024172,306.9863892,2.447464466,306.9863892,0.3287860155,306.9863892,-3.603177174E-005,306.9863892,0.5068834424,306.9863892,-0.0006070157397,306.9863892,0.4434961677,306.9863892,8.574278763E-005,306.9863892,0.3373987973,306.9863892,-3.841307989E-005,306.9863892,0.3475367427,306.9863892,-1.496183177E-005,306.9863892,0.4396435916,306.9863892,-8.422477549E-005,306.9863892,-0.0006485285121,306.9863892,0.4955000579,306.9863892,7.965842815E-005,306.9863892,0.4819329679,306.9863892,-5.767010953E-005,306.9863892,0.372413516,306.9863892,0.0003906913917,306.9863892,0.3369781375,
306.0084229,-0.0003050883824,306.0084229,0.07220229506,306.0084229,2.45853138,306.0084229,0.3499176502,306.0084229,-9.3593575E-005,306.0084229,0.54860425,306.0084229,-0.0002158870775,306.0084229,0.4679418206,306.0084229,-5.968894038E-005,306.0084229,0.359659344,306.0084229,0.0004253334773,306.0084229,0.3719116449,306.0084229,-4.255444583E-005,306.0084229,0.4692231119,306.0084229,-0.0003228850546,306.0084229,-0.000542851747,306.0084229,0.526699543,306.0084229,0.0005094757071,306.0084229,0.5147313476,306.0084229,0.0002182217577,306.0084229,0.3981954753,306.0084229,0.0005766042741,306.0084229,0.3573179245,
304.9912109,0.0001871699933,304.9912109,0.07049001753,304.9912109,2.457176924,304.9912109,0.3735147715,304.9912109,-0.000381288206,304.9912109,0.5807881355,304.9912109,0.0002484987199,304.9912109,0.5060274005,304.9912109,-0.000303329376,304.9912109,0.3816823661,304.9912109,0.0005228747032,304.9912109,0.3972807527,304.9912109,-0.0001660008711,304.9912109,0.5029186606,304.9912109,-4.798993541E-005,304.9912109,-0.0003840296995,304.9912109,0.5668603778,304.9912109,0.0005529655609,304.9912109,0.5521475077,304.9912109,0.0004586826253,304.9912109,0.426418215,304.9912109,0.0004353612603,304.9912109,0.3823059201,
304.0130005,7.463565998E-005,304.0130005,0.07380413264,304.0130005,2.502955675,304.0130005,0.4041723907,304.0130005,0.0001137837316,304.0130005,0.6183974147,304.0130005,4.450025881E-005,304.0130005,0.5495436192,304.0130005,-0.0002954137162,304.0130005,0.4136870503,304.0130005,0.000897487218,304.0130005,0.4313054979,304.0130005,8.548387996E-005,304.0130005,0.5410768986,304.0130005,8.646774222E-005,304.0130005,-0.0002006734285,304.0130005,0.6071282625,304.0130005,0.0008051264449,304.0130005,0.5969150662,304.0130005,0.000694661634,304.0130005,0.4593546093,304.0130005,0.0007589145098,304.0130005,0.4177655578,
302.9955444,-2.593696627E-005,302.9955444,0.07235729694,302.9955444,2.5403409,302.9955444,0.4415830076,302.9955444,0.0002064637811,302.9955444,0.6760810614,302.9955444,-5.782540393E-005,302.9955444,0.6031723619,302.9955444,0.0004948332207,302.9955444,0.4572291076,302.9955444,0.0002205008786,302.9955444,0.4707387388,302.9955444,0.0001288017957,302.9955444,0.5885436535,302.9955444,-0.0006746335421,302.9955444,-0.001329227351,302.9955444,0.6738033295,302.9955444,0.0007279536803,302.9955444,0.6522219181,302.9955444,0.0003244723775,302.9955444,0.502142787,302.9955444,-0.0005079479306,302.9955444,0.4568981826,
302.0171204,-0.0002731146233,302.0171204,0.07082147151,302.0171204,2.479209423,302.0171204,0.4853591323,302.0171204,-0.00010560191,302.0171204,0.7620209455,302.0171204,-0.0002880152897,302.0171204,0.6620393991,302.0171204,-0.0008246166399,302.0171204,0.5044898987,302.0171204,-4.188147796E-005,302.0171204,0.5160515904,302.0171204,-0.000511516002,302.0171204,0.6451997757,302.0171204,-0.0003802019346,302.0171204,-0.00087732065,302.0171204,0.7475240231,302.0171204,0.0005002236576,302.0171204,0.7249565721,302.0171204,0.0001749726216,302.0171204,0.5540841222,302.0171204,0.0003105096112,302.0171204,0.5066782832,
300.9994202,0.0002792440355,300.9994202,0.07243876904,300.9994202,2.576074123,300.9994202,0.5487111211,300.9994202,0.0003490312956,300.9994202,0.8426989317,300.9994202,0.0003206383844,300.9994202,0.7490082383,300.9994202,0.0005597563577,300.9994202,0.5595681667,300.9994202,0.0005424944102,300.9994202,0.5846353173,300.9994202,0.0003162345383,300.9994202,0.7169551253,300.9994202,0.0001808252418,300.9994202,-0.0005405248958,300.9994202,0.8247653842,300.9994202,0.001130720135,300.9994202,0.7857963443,300.9994202,0.0007282907609,300.9994202,0.6179430485,300.9994202,0.0008980060229,300.9994202,0.554723978,
299.9815674,-0.0005406283308,299.9815674,0.07139702141,299.9815674,2.623908997,299.9815674,0.6038449407,299.9815674,-7.019707118E-005,299.9815674,0.926589191,299.9815674,-0.0005168939242,299.9815674,0.8059580922,299.9815674,-0.0009689173894,299.9815674,0.6127342582,299.9815674,-0.000396547257,299.9815674,0.6411212683,299.9815674,-0.0006670865114,299.9815674,0.8045536876,299.9815674,-0.0005686011864,299.9815674,-0.001893050852,299.9815674,0.9282247424,299.9815674,0.0005080503179,299.9815674,0.8925417662,299.9815674,0.0003328398743,299.9815674,0.6821551919,299.9815674,0.0003712858015,299.9815674,0.6182175875,
